cod_presfarma,Frequency.1,codes,spanish description,english description,comment
4411,1,3064,IDOXURIDINA 100 MG EN 5 ML (2%) / 1 FRASCO USO EXTERNO DE 5 ML (NO FINANCIABLE),,
5795,1,17675,APOSITO DE ESPUMA POLIURETANO CON SILICONA TALÓN / 3 APOSITOS,,
7151,1,17750,"APOSITO DE HIDROFIBRA DE HIDROCOLOIDE CON PLATA 15 X 14,5 / 3 APOSITOS",,
2397,1,3282,SERTACONAZOL 2% (20 MG/1 G) / CREMA VAGINAL DE 40 G,,
8292,1,3541,SOMATROPINA 0.4 MG EN 1 ML / 7 JERINGA PRECARGADA DE 1 ML,,
3833,1,6177,SELEGILINA 5 MG / 20 COMPRIMIDOS,,
8894,1,24963,ISOLEUCINA 50 MG /  CAPSULAS,,
6042,1,15915,FENTANILO 400 MCG / 30 COMPRIMIDOS,,
2133,1,22914,"LIXISENATIDA 10 MCG EN 0,2 ML / 1 PLUMA PREGARGADA DE 2,8 ML",,
3617,1,2510,ATENOLOL 100 MG / 60 COMPRIMIDOS,,
4932,1,23036,COMPLETA POLIMERICA HIPERPROTEICA HIPERCALORICA CON FIBRA / 30 SOBRES DE 50 G,,
8002,1,14474,TINTE CABELLO / 1 FRASCO DE 135 ML (NO FINANCIABLE),,
6216,1,7011,CETIRIZINA + PSEUDOEFEDRINA 5 /120 MG / 20COMPRIMIDOS LIBERACION MODIFICADA,,
1997,1,9400,LEVODOPA + CARBIDOPA + ENTACAPONA (100/25/200) MG / 100 COMPRIMIDOS RECUBIERTOS,,
3766,1,6489,MAPROTILINA 25 MG / 30 COMPRIMIDOS,,
8605,1,17994,CINCHA ROTULIANA  / 1 CINCHA ROTULIANA (NO FINANCIABLE),,
6982,1,8094,LEVOSULPIRIDA 25 MG / 30 COMPRIMIDOS,,
4944,1,11392,BENZOCAINA + CLORHEXIDINA (5/5 MG)  / 20 COMPRIMIDOS (NO FINANCIABLE),,
7701,1,17657,"ORALVAC COMPACT INICIO (3,3)",,
7876,1,11187,ECHINEACEA ANGUSTIFOLIA 250 MG / 30 COMPRIMIDOS (NO FINANCIABLE),,
8583,1,18006,"APOSITO DE HIDROFIBRA DE HIDROCOLOIDE CON PLATA 2,5 X 45 / 5 APOSITOS (DISPENSACIÓN EN CENTROS SANITARIOS)",,
3786,1,14025,ADAPALENO 100 MG EN 1 G / 1 GEL DE 50 G (NO FINANCIABLE),,
4925,1,4643,RIFAMPICINA + ISONIAZIDA  + PIRAZINAMIDA (120/50/300) MG / 100 GRAGEAS,,
7087,1,11631,"ETINILESTRADIOL + DROSPIRENONA (0,02/3)MG / 21 COMPRIMIDOS RECUBIERTOS (NO FINANCIABLE)",,
7949,1,17925,PRUCALOPRIDA 1 MG / 28 COMPRIMIDOS RECUBIERTOS (NO FINANCIABLE),,
7640,1,10594,"ORALVAC COMPACT INICIO (1,2,3,3)",,
7709,1,23945,RILUZOL 5 MG EN 1 ML / 1 SOLUCION ORAL DE 300 ML,,
1990,1,15465,ALMASILATO 1000 MG / 30 SOBRES (NO FINANCIABLE),,
7732,1,8481,"GANIRELIX  0,25 MG EN 0,5 ML / 5 JERINGA PRECARGADA DE 0,5 ML",,
3311,1,17815,APOSITO DE ALGINATO CON HIDROCOLOIDE 15 X 15 / 3 APOSITOS,,
3608,1,6698,PIRANTEL 250 MG / 6 COMPRIMIDOS,,
2756,1,15873,BOLSAS ILEOST SIST DOBLE ACOPLAM ADH 35 MM 550 ML / 30 BOLSAS ILEOSTOMIA,,
9651,1,15637,BOLSAS ILEOST RESINA SINTETICA ADHESIVO MICROPORO 35 MM 780 ML / 30 BOLSA ILEOSTOMIA,,
4817,1,8990,DARBEPOETIN ALFA 500 MCG EN 1 ML / 1 JERINGA DE 1 ML,,
3207,1,23265,METILFENIDATO 10 MG / 30 CAPSULAS DE LIBERACION GRADUAL (30:70),,
5907,1,15716,BOLSAS ILEOST SIST DOBLE PLAC C-ESP 60 MM 390 ML / 30 BOLSA ILEOSTOMIA +  10 PLACAS + PINZA,,
3616,1,440,BOLSAS RESINA SINTETICA MICROPORO Y FILTRO 40 MM 285 ML / 30 BOLSAS COLOSTOMIA,,
3310,1,11180,BENZOCAINA + EFEDRINA  (30/2)MG EN 1G / 1 UNGUENTO DE 60 G (NO FINANCIABLE),,
5227,1,25143,HIDROXIZINA CLORHIDRATO + CIMETIDINA (25/100) MG /  CAPSULAS,,
5677,1,12358,PARCETAMOL + CLORFENAMINA + DEXTROMETORFANO + ACIDO ASCORBICO + CAFEINA (650/4/20/250/30) / 10 SOBRES DE 1 UD,,
7469,1,10078,ACETILCISTEINA 600 MG / 18 COMPRIMIDOS (NO FINANCIABLE),,
8071,1,7221,"FLUMAZENILO 0,5 MG EN 5 ML / 5 AMPOLLAS DE 5 ML",,
6274,1,24482,SODIO BICARBONATO 500 MG /  SOBRES,,
1809,1,18733,CALCIO CARBONATO + LACTOGLUCONATO CALCICO + COLECALCIFEROL (1050MG/1358MG/400UI) / 60 COMPRIMIDOS EFERVESCENTES,,
2855,1,5359,MEFENAMICO ACIDO 250 MG / 20 CAPSULAS,,
1918,1,5939,METAMIZOL 2000 MG EN 5 ML / 5 AMPOLLAS DE 5 ML,,
9443,1,3862,AMOXICILINA 250 MG / 16 SOBRES,,
5756,1,3385,"LEVONORGESTREL +  ESTRADIOL (0,5/2)MG / 21 COMPRIMIDOS",,
1889,1,92,VENDA ELASTICA 4 X 5 / 1 VENDA,,
4974,1,15831,BOLSAS ILEOST SIST DOBLE PLACA ACOPLAM ADH 70 MM 650 ML / 30 BOLSA ILEOSTOMIA +10 PLACAS + PINZA,,
8121,1,17480,ABSORBENTE INC ORINA SUP-NOC ELAST ANAT TALLA GRANDE / 80 ABSORBENTE (SOLO CON AUTORIZACIÓN - DISPENSACION EN CENTROS SANITARIOS),,
8087,1,22170,"AUTOVACUNA NASAL-ORAL PROBELTE PHARMA (1,2,3)",,
3726,1,4677,FAMCICLOVIR 125 MG / 10 COMPRIMIDOS,,
5336,1,6122,VIGABATRINA 500 MG / 100 COMPRIMIDOS,,
1683,1,18161,SIMETICONA 45 MG EN 5 ML / 1 EMULSION DE 250 ML (NO FINANCIABLE),,
9335,1,17526,RETIGABINA (50/100)MG / (21 + 42) COMPRIMIDOS RECUBIERTOS CON PELICULA,,
6847,1,8924,APOSITOS B OSTOM RES SINT MIC ACOPLAM ADH 13-61 MM 61 MM / 5 APOSITOS B OSTOMIA,,
9955,1,11979,TRAMADOL 150 MG / 60 CAPSULAS LIBERACION RETARDADA 24 HORAS,,
9480,1,5855,TRAMADOL 50 MG / 500 CAPSULAS,,
3524,1,8739,MANIDIPINO 10 MG / 28 COMPRIMIDOS,,
9370,1,21867,CLARITROMICINA 500 MG / 6 COMPRIMIDOS DE LIBERACION GRADUAL (NO FINANCIABLE),,
10195,1,6333,CLORAZEPATO + GABOB + PIRIDOXINA (25/150/75)MG / 30 COMPRIMIDOS,,
8175,1,11395,ARENARIA + BOLDO + CHUMBERA + EQUISETUM + MELISSA + ROMERO + SIDERITIS SOLUCION 33/28/17/57/17/17/17 G EN 100 ML / 1 SOLUCION DE 600 ML (NO FIN),,
8647,1,16312,PARACETAMOL 1000 MG / 10 SOBRES EFERVESCENTES (NO FINANCIABLE),,
7079,1,5077,"INTERFERON ALFA.2A 3 MILLONES UI EN 0,5 ML / 6 JERINGA PRECARGADA DE 0,5 ML",,
8245,1,11806,LENALIDOMIDA 25 MG / 21 CAPSULAS,,
5374,1,14409,ALISKIREN + HIDROCLOROTIAZIDA 150/25  / 28 COMPRIMIDOS RECUBIERTOS,,
2249,1,15032,DELAPRIL + MANIDIPINO (30/10) MG  / 28 COMPRIMIDOS,,
2511,1,7875,SONDA VESICAL BAJA FRICCION NELATON ADOLESCENTE 14 CH / 60 SONDA,,
9227,1,18057,"BELTAVAC DEPOT 5 (2,3,3)",,
7809,1,16445,SIMETICONA+PROTEASA+LIPASA+CELULASA+AMILASA / 48 CAPSULAS (NO FINANCIABLE),,
9802,1,23765,SISTEMA FIJACION VIAS CENTRALES 8.2 X 15.5 CM / 25 U,,
5561,1,6961,DIHIDROCODEINA 12 MG EN 5 ML / 1 JARABE DE 150 G (NO FINANCIABLE),,
8801,1,18660,EMPAPADOR DE CELULOSA (80 X 180) CM / 20 EMPAPADOR (NO FINANCIABLE),,
7994,1,23970,VALERIANA 350 MG / 50 CAPSULAS (NO FINANCIABLE),,
8285,1,25149,PAÑAL GRANDE TALLA 6 (17-28KG) / 176 ABSORBENTE (SOLO CON AUTORIZACIÓN - DISPENSACION EN CENTROS SANITARIOS),,
5704,1,17786,APOSITO BASE CON BORDE 15 X 15 / 10 APOSITOS,,
4197,1,6043,CLONIXINATO DE LISINA 125 MG / 20 COMPRIMIDOS,,
5224,1,16507,OLMESARTAN + HIDROCLOROTIAZIDA (40/25)MG / 28 COMPRIMIDOS RECUBIERTOS CON PELICULA,,
1738,1,7177,"CLORFENAMINA 0,25% (2,5 MG/1 ML)  / 1 COLIRIO DE 5 ML",,
8083,1,10590,EPI  (EXTRACTO POLIMERIZADO) MANTENIMIENTO (1 VIAL),,
3202,1,2708,RAMIPRIL 5 MG / 28 COMPRIMIDOS,,
8641,1,10741,MIDAZOLAM 100 MG EN 20 ML / 10 AMPOLLAS DE 20 ML,,
7080,1,22226,CANDESARTAN 8 MG / 30 COMPRIMIDOS,,
6651,1,8546,"TACROLIMUS 0.03% (0,3 MG/1 G) / 1 POMADA DE 60 G",,
3336,1,2024,SODIO BICARBONATO 1.4% (1.4 G DE 100 ML) / 1 BOLSAS PARA PERFUSION DE 250 ML,,
4086,1,5962,PARACETAMOL 100 MG EN 1 ML / 1 FRASCO SOL GOTAS DE 60 ML,,
7137,1,11757,COMPLETAS POLIMERICAS HIPERPROTEICA NORMOCALORICAS / 24 BOTELLAS DE 250 ML,,
3338,1,6443,"ZOPICLONA 7,5 MG / 30 COMPRIMIDOS",,
6054,1,545,BOLSAS ILEOST SIST DOBLE PLAC C-ESP 45 MM 550 ML / 30 BOLSA ILEOSTOMIA +10  PLACAS,,
2448,1,22720,DOXICICLINA 100 MG / 42 GRAGEAS,,
3965,1,3987,"AMOXICILINA + CLAVULANICO (250/62,5)MG EN 5 ML / 1 SUSP ORAL DE 120 ML",,
3730,1,7813,TRAMADOL 300 MG / 7 COMPRIMIDOS LIBERACION CONTROLADA (NO FINANCIABLE),,
10154,1,4345,JOSAMICINA 1000 MG / 12 SOBRES,,
8505,1,11160,NICOTINA 5 MG / 14 PARCHE TRANSDERMICO (NO FINANCIABLE),,
6670,1,2551,ATENOLOL + CLORTALIDONA (100/25) MG / 28 COMPRIMIDOS,,
9983,1,14169,IBUPROFENO ARGININA 600 MG / 30 SOBRES (GRANULADO/POLVO),,
6834,1,2568,FELODIPINO 5 MG / 30 COMPRIMIDOS,,
5212,1,10477,"RISPERIDONA 0,5 MG / 56 LIOTABS",,
2266,1,11136,"PLANTAGO (CUTÍCULA + SEMILLAS) + CASSIA ANGUSTIFOLIA (2,2/52/12,4)G EN 100G / 1 GRANULADO DE 100 G (NO FINANCIABLE)",,
5360,1,6276,RISPERIDONA 3 MG / 20 COMPRIMIDOS,,
8134,1,18578,"APOSITO MALLA CON SILICONA 24 X 27,5 / 5 APOSITOS (DISPENSACIÓN EN CENTROS SANITARIOS)",,
8832,1,17435,"ROTAVIRUS / 1 VIAL DE 1,5 ML ( NO FINANCIABLE)",,
2801,1,17078,"OLMESARTAN + AMLODIPINO + HIDROCLOROTIAZIDA (40/10/12,5 MG) / 28 COMPRIMIDOS RECUBIERTOS CON PELICULA",,
3065,1,8927,BOLSAS COLOST SIST DOBLE ACOPLAMIENTO ADHESIVO 48 MM 376 ML / 30 BOLSAS COLOSTOMIA,,
9536,1,8381,FOLINICO ACIDO 50 MG EN 5 ML / 5 VIAL DE 5 ML,,
6196,1,7879,SONDA VESICAL BAJA FRICCION NELATÓN HOMBRE 12 CH / 60 SONDA,,
10150,1,4297,ERITROMICINA 125 MG EN 5 ML / 1 FRASCOS SUSP ORAL DE 50 ML,,
9193,1,7781,"DARBEPOETIN ALFA 150 MCG EN 0,3 ML / 4 JERINGA PRECARGADA DE 0,3 ML",,
2913,1,18215,"MODULOS ESPESANTES  / 100 SOBRES DE 6,4 G",,
9570,1,10549,"ALERVACCINE POLIMERIZADO UNIDOSIS INICIO (0,1,2,3)",,
7625,1,23393,VACUNA ESPECIFICA BACTERIANA INYECTABLE  PROBELTE PHARMA 3 VIALES 3 CONTINUACION,,
9900,1,26421,SONDA VESICAL BAJA FRICCION NELATÓN MUJER 8 CH / 60 SONDA,,
8742,1,11028,CLORHEXIDINA + ETANOL (70) / 1 FRASCO DE 250 ML (NO FINANCIABLE),,
10231,1,8445,CIPROFLOXACINO 250 MG / 20 SOBRES,,
5331,1,16540,APOSITOS B OSTOM RES SINT 37-46 MM / 10 ANILLO,,
7713,1,4556,FOSFOMICINA 4000 MG EN 20 ML / 1 VIAL DE 20 ML,,
2531,1,11276,BENCIDAMINA 5% (50 MG/1 G) / 1 POMADA DE 50 G (NO FINANCIABLE),,
2060,1,17708,APOSITO DE HIDROCOLOIDE CON BORDE 6 X 14 / 3 APOSITOS,,
10160,1,4549,COLISTINA 50 MG / 8 COMPRIMIDOS,,
6384,1,22571,NITROFURANTOINA 50 MG / 21 COMPRIMIDOS,,
5767,1,17436,PASTA LASSAR  / 1 SPRAY DE 125 ML ( NO FINANCIABLE),,
6341,1,1250,"BEMIPARINA 3500 UI EN 0,2 ML / 2 JERINGA PRECARGADA DE 0,2 ML",,
8693,1,23060,SLIT ONE ULTRA CIPRES MEZCLA MANTENIMIENTO 90 MONODOSIS,,
7256,1,23833,FLUOROURACILO 5%/ 1 COLD-CREAM,,
8985,1,23708,GOLIMUMAB 100 MG EN 1 ML / 1 PLUMA PREGARGADA DE 1 ML,,
6829,1,12365,EXTRACTO POLEN PHELUM PRATENSE 75000 U / 30 LIOFILIZADOS ORALES,,
6578,1,17342,SODIO CLORURO 0.9 % (0.9 G/100 ML) / 1 FRASCO VIDRIO PARA PERFUSION DE 1000 ML,,
8492,1,11521,AMIKACINA 500 MG EN 100 ML / 1 FRASCOS PARA PERFUSION DE 100 ML,,
4068,1,2966,AMOROLFINA 250 MG EN 5 ML / 1 FRASCO USO EXTERNO DE 5 ML,,
9675,1,16922,ACEITE ALMENDRAS DULCES / 1 BOTELLA DE 1000 ML (NO FINANCIABLE),,
2769,1,12976,NICOTINA 21 MG / 14 PARCHE TRANSDERMICO (NO FINANCIABLE),,
9716,1,1827,"SOLUCION GLUCOSALINA 5% (5/0,3)G EN 100 ML / 1 FRASCOS DE 2000 ML",,
5816,1,604,APOSITOS B OSTOM ARO RES SINT C-ESP 19-25 MM 35 MM / 5 APOSITOS B OSTOMIA,,
2411,1,16097,BOLSAS SISTEMA DOBLE PLACA C-ESP 10-35 MM / 30 CUBRESTOMA,,
5479,1,15546,COMPLETA POLIMERICA HIPERPROTEICA HIPERCALORICA CON FIBRA / 30 SOBRES DE 38 G,,
7229,1,18169,"SULFATO DE COBRE SOLUCION 0,1% / 1 SOLUCION 250 ML",,
4512,1,4367,AZITROMICINA 1000 MG / 1 SOBRE,,
1717,1,10639,SONDA VESICAL BAJA FRICCION NELATÓN HOMBRE 10 CH / 25 SONDA,,
6539,1,11383,ACETILSALICILICO ACIDO + ACIDO ASCORBICO (400/240) MG  / 10 COMPRIMIDOS EFERVESCENTES (NO FINANCIABLE),,
7360,1,23952,BENZOCAINA 20%  / 1 GEL DE 50  ML (NO FINANCIABLE),,
9211,1,23908,POMALIDOMIDA 4 MG / 21 CAPSULAS DURAS,,
3826,1,5523,CLODRONICO ACIDO 400 MG / 60 CAPSULAS,,
3889,1,7248,FOLINICO ACIDO 15 MG / 10 COMPRIMIDOS,,
5972,1,22679,CLOXACILINA 500 MG / 40 CAPSULAS DURAS,,
8580,1,23139,"BACLOFENO 0,05 MG EN 1 ML / 10 AMPOLLAS DE 1 ML",,
4790,1,18482,CLOTRIMAZOL + BETAMETASONA  / 1 CREMA DE 60 G (NO FINANCIABLE),,
6848,1,24469,TESTOSTERONA PROPIONATO 2% / 1 EMULSION,,
10184,1,5912,"ACETILSALICILICO ACIDO + CAFEINA + PARACETAMOL 36,7/13,75/32,1 MG EN 1 G / 1 FRASCO GRANULADO DE 100 G (NO FINANCIABLE)",,
7998,1,18326,METOTREXATO 10 MG / 1 JERINGA PRECARGADA (FRACCIONADO - DISPENSACIÓN EN CENTROS SANITARIOS),,
6642,1,8932,BOLSAS ILEOST SIST DOBLE ACOPLAM ADH 48 MM 475 ML / 30 BOLSAS ILEOSTOMIA,,
4592,1,24641,EMPAGLIFLOZINA 25 MG / 30 COMPRIMIDOS RECUBIERTOS CON PELICULA,,
5315,1,6925,SOBREROL 40 MG EN 5 ML / 1 JARABE DE 150 ML (NO FINANCIABLE),,
6898,1,3663,PREDNISONA 50 MG / 30 COMPRIMIDOS,,
7056,1,117,ESPARADRAPO HIPOALERGICO 5 X 1.25 / 1 ESPARADRAPO,,
9037,1,106,VENDA ELASTICA ADHESIVA 4.5 X 10 / 1 VENDA,,
8521,1,22448,METOTREXATO 500 MG EN 5 ML / 1 VIAL DE 5 ML,,
2799,1,7130,APRACLONIDINA 5 MG EN 1 ML / 1 COLIRIO DE 5 ML,,
7515,1,7788,"DARBEPOETIN ALFA 30 MCG EN 0,3 ML / 4 JERINGA DE 0,3 ML",,
8627,1,18070,"SODIO CLORURO* 0,9 G EN 100 ML / 6 SOLUCION PARA IRRIGACION DE 1000 ML (NO FINANCIABLE)",,
4581,1,9213,ALFUZOSINA 10 MG / 30 COMPRIMIDOS LIBERACION PROLONGADA,,
4794,1,3455,NITROFURANTOINA 50 MG / 50 COMPRIMIDOS,,
9904,1,10123,FORMULA MAGISTRAL APORTACION REDUCIDA,,
8910,1,12980,NICOTINA 14 MG / 7 PARCHE TRANSDERMICO (NO FINANCIABLE),,
6331,1,15953,"BIMATOPROST 0,1 MG/1 ML  / 1 COLIRIO DE 3 ML",,
1805,1,3337,ESTRADIOL 2 MG / 28 COMPRIMIDOS,,
9740,1,18664,APOSITO DE HIDROCOLOIDE EXTRAFINO CON VASELINA 20 X 20 / 5 APOSITOS,,
9933,1,11230,DEXTRANO 70 + HIPROMELOSA (1/3)MG EN 1 ML / 1 COLIRIO DE 15 ML (NO FINANCIABLE),,
7050,1,12357,ACIDO SALICILICO + ACIDO LACTICO (167/167) MG EN 1 ML / 1 SOLUCION DE 20 ML (NO FINANCIABLE),,
6161,1,2661,DILTIAZEM 120 MG / 40 COMPRIMIDOS LIBERACION RETARDADA,,
4191,1,12630,CREMA HIDRATANTE CORPORAL  / 1 FRASCO DE 250 ML ( NO FINANCIABLE),,
6336,1,17763,APOSITO DE HIDROGEL EN MALLA 15 G / 5 APOSITOS,,
4363,1,5789,MORFINA 40 MG EN 2 ML / 10 AMPOLLAS DE 2 ML,,
2387,1,14590,FORMULAS COMPLETAS OLIGOMERICAS HIPERPROTEICAS / 24 BOTELLAS  DE 200 ML,,
5807,1,23954,ACIDO ALGINICO+BICARNONATO SODICO+BICARBONATO CALCIO / 24 SOBRES (NO FINANCIABLE),,
6411,1,5516,"COLCHICINA + DICICLOVERINA 0,5 MG / 60 COMPRIMIDOS (NO FINANCIABLE)",,
5326,1,11889,TESTOSTERONA 15 MG / 30 PARCHE TRANSDERMICO,,
7587,1,18657,"APOSITO CON IODOPOVIDONA 9,5 X 9,5 CM/ 25 APOSITOS (DISPENSACIÓN EN CENTROS SANITARIOS)",,
9857,1,5977,PARACETAMOL 500 MG / 500 COMPRIMIDOS,,
1723,1,16070,BOLSAS RESINA SINTETICA MICROPORO Y FILTRO 45 MM 550 ML / 30 BOLSAS COLOSTOMIA + 30 PLACAS,,
2921,1,2751,IRBESARTAN 75 MG / 28 COMPRIMIDOS,,
2291,1,6025,PARACETAMOL + CODEINA + ASCORBICO (650/10/500) MG MG / 12 SOBRES,,
2440,1,16725,TELMISARTAN + AMLODIPINO (80/5) MG / 28 COMPRIMIDOS,,
10036,1,16248,APOSITOS B OSTOM ARO RES SINT MIC 35-45 MM 50 MM / 5 APOSITOS B OSTOMIA,,
4278,1,10671,ROTIGOTINA (2MG/24H-4MG/24H-6MG/24H-8MG/24H) / 28 PARCHES TRASDERMICOS (7-7-7-7),,
4350,1,2521,BISOPROLOL 10 MG / 28 COMPRIMIDOS,,
2121,1,13029,POTASIO IODURO + CIANOCOBALAMINA + ACIDO FOLICO (200/2/400) MCG / 28 COMPRIMIDOS,,
5220,1,23845,HIDROCORTISONA  10 MG/G / EMULSION W/O,,
4333,1,18084,PROPRANOLOL 5 MG EN 1 ML / SOLUCION,,
8006,1,9641,"DARBEPOETIN ALFA 300 MCG EN 0,6 ML / 1 PLUMA DE 0,6 ML",,
6997,1,713,OMEPRAZOL 20 MG / 28 CAPSULAS,,
10193,1,6269,SULPIRIDA + PIRIDOXINA (50/50) MG / 30 CAPSULAS,,
5804,1,24735,CANAGLIFLOZINA + METFORMINA 50/850 MG / 60 COMPRIMIDOS RECUBIERTOS CON PELICULA,,
2370,1,24668,DISULFIRAM 100 MG EN 1 ML / 1 VIAL DE 5 ML (NO FINANCIABLE),,
6602,1,23835,FUROSEMIDA 2 MG EN 1 ML / SOLUCION,,
9799,1,23720,ESPECIALES (DM) HIPERPROTEICAS/ 12 CHEERPACK DE 500 ML,,
1708,1,22064,COMPLETA POLIMERICA HIPERPROTEICA HIPERCALORICA  / 28 BOTELLA DE 230 ML,,
10066,1,17956,"ESTRADIOL  25 MCG/24H (0,75MG/PARCHE) /  8 PARCHES TRANSDERMICOS",,
10047,1,16887,DEXAMETASONA 700 MCG / 1 IMPLANTE OFTALMICO,,
8683,1,9755,SAQUINAVIR 500 MG / 120 COMPRIMIDOS,,
1897,1,16520,APOSITOS B OSTOM ARO RES SINT MIC 19-70 MM 70 MM / 5 APOSITOS B OSTOMIA,,
4354,1,17846,APOSITO DE ESPUMA POLIURETANO CON GEL 5 X 7 / 3 APOSITOS,,
7412,1,11358,IODO 2% / 1 SOLUCION DE 25 ML (NO FINANCIABLE),,
8837,1,22264,BOLSA NUTRICIÓN ENTERAL  / 30 BOLSA DE 2000 ML,,
5453,1,12413,"METILPREDNISOLONA 0,1% (1 MG EN 1 G) / POMADA DE 60 G",,
6545,1,16703,ZINC ACETATO + EOSINA (1/2)% / 1 SOLUCION (NO FINANCIABLE),,
3331,1,22566,AMOXICILINA 1000 MG / 20 COMPRIMIDOS DISPERSABLES,,
3541,1,24331,TAMSULOSINA + SOLIFENACINA 0.4/6 MG / 30 COMPRIMIDOS LIBERACION RETARDADA,,
2668,1,1125,ESTANOZOLOL 2 MG / 20 COMPRIMIDOS,,
9036,1,5913,ACETILSALICILICO + PARACETAMOL + CAFEINA (350/150/40) MG / 15 COMPRIMIDOS (NO FINANCIABLE),,
2183,1,8243,"ATROPINA 0,5% (5 MG EN 1 ML) / 1 COLIRIO DE 10 ML",,
8517,1,16488,HIDROCORTISONA 6 MG / CAPSULAS,,
3380,1,8914,INSULINA BIFASICA 100 UI EN 1 ML / 5 JERINGA PRECARGADA DE 3 ML,,
3199,1,23824,FORMULAS COMPLETAS OLIGOMERICAS NORMOPROTEICAS INFANTIL / 16 PACK DE 500 ML,,
9633,1,14335,TIRAS NASALES / 30 TIRAS (NO FINANCIABLE),,
1673,1,165,SONDA VESICAL LATEX 16 CH / 5 SONDA,,
9453,1,4243,CEFTIBUTENO 400 MG / 6 CAPSULAS,,
7432,1,25080,"TESTOSTERONA PROPIONATO + HIDROCORTISONA (2,5 / 1)% / 1 EMULSION (NO FINANCIABLE)",,
7898,1,16452,"NITROFURAL 0,2 % /  POLVO CUTANEO DE 15 G ( NO FINANCIABLE)",,
3765,1,12411,"HIDROCORTISONA 0.127% (1,27 MG EN 1 G) / POMADA DE 30 G",,
8360,1,24151,SONDA VESICAL BAJA FRICCION NELATÓN MUJER 10 CH / 20 SONDA VESICAL,,
3689,1,25348,BOLSAS SISTEMA DOBLE PLACA C-ESP 15-43 MM 500 ML / 30 BOLSAS COLOSTOMIA +7  PLACAS,,
5043,1,12904,IBUPROFENO 200 MG / 12 COMPRIMIDOS BUCODISPERSABLES (NO FINANCIABLE),,
2015,1,5684,PRILOCAINA + LIDOCAINA (25/25)MG / G / 1 CREMA DE 5 G CON APOSITOS,,
6402,1,24655,"EXENATIDA 2 MG EN 0,65 ML / 4 PLUMA PREGARGADA DE 0,65 ML",,
8905,1,10944,IBUPROFENO 200 MG / 30 CAPSULAS (NO FINANCIABLE),,
1755,1,17330,CREMA ANTICELULITICA / 2 FRASCO DE 150 ML (NO FINANCIABLE),,
9374,1,22219,SOLUCION RINGER LACTATO 1000 ML / 10 FRASCOS/BOLSAS PERFUSION DE 1000 ML,,
10192,1,6258,SULPIRIDA 50 MG / 20 COMPRIMIDOS,,
2343,1,2681,DILTIAZEM 180 MG / 30 COMPRIMIDOS LIBERACIÓN RETARDADA,,
5670,1,1218,"ENOXAPARINA 4000 UI EN 0,4 ML / 10 JERINGA DE 0,4 ML",,
9819,1,3299,RITODRINA 10 MG / 30 COMPRIMIDOS,,
4487,1,3871,AMOXICILINA 250 MG / 24 SOBRES,,
9840,1,4765,GAMMAGLOBULINA HUMANA POLIVALENTE 5000 MG EN 100 ML / 1 VIAL DE 100 ML,,
2661,1,2340,ESPIRONOLACTONA 25 MG / 20 COMPRIMIDOS,,
6167,1,6539,TRAZODONA 100 MG / 60 COMPRIMIDOS,,
2277,1,13,ALGODON ZIG-ZAG MEZCLA 50 G / 1 BOLSA,,
5991,1,16110,BOLSAS SISTEMA DOBLE PLACA C-ESP 15-45 MM 460 ML / 30 BOLSAS COLOSTOMIA + 7 PLACAS,,
2300,1,22685,CEFUROXIMA 250 MG / 10 SOBRES (GRANULADO/POLVO),,
2589,1,304,COLECTOR ORINA C-T  (CON TIRA) 30 MM / 30 COLECTOR,,
4533,1,22505,AGUA OXIGENADA  / 1 SOLUCION DE 250 ML (NO FINANCIABLE),,
8111,1,17878,"DIATER SUBLINGUAL SPRAY MAXI INICIACION YE (D,D)",,
2751,1,3002,"TAZAROTENO 0.05% (0,5 MG/1 G) / 1 GEL DE 15 G",,
6195,1,5965,PARACETAMOL 325 MG EN 5 ML / 1 FRASCO SOL ORAL DE 200 ML,,
8323,1,22763,PIRIDOSTIGMINA 25 MG  /  CAPSULAS (NO FINANCIABLE),,
4838,1,24414,"UREA + BETAMETASONA DIPROPIONATO (5/0,5)% / 1 EMULSION",,
4110,1,18322,QUININA SULFATO CAPSULAS DE 300 MG,,
2752,1,6676,PAROMOMICINA 250 MG / 8 CAPSULAS,,
4499,1,17485,MELATONINA 600 MG EN 100 ML / 1 GOTAS ORALES EN SOLUCION DE 30 ML (NO FINANCIABLE),,
5126,1,5873,ACETILSALICILATO LISINA 1800 MG / 20 SOBRES,,
4643,1,23272,BOLSAS ILEOST SISTEMA DOBLE PLACA 13-32 MM 200 ML / 30 BOLSA ILEOSTOMIA + 10 PLACAS,,
5741,1,6904,BROMHEXINA 0.2% (2 MG/1 ML) / 1 FRASCO SOL GOTAS DE 40 ML (NO FINANCIABLE),,
2239,1,8026,"BEMIPARINA 10000 UI EN 0,4 ML / 2 JERINGA PRECARGADA DE 0,4 ML",,
2744,1,15728,BOLSAS ILEOST RESINA SINTETICA MICROPORO FILTRO 12-65 MM 200 ML / 30 BOLSAS ILEOSTOMIA,,
9844,1,515,BOLSAS ILEOST RESINA SINTETICA ADHESIVO MICROPORO 30 MM 200 ML / 30 BOLSA ILEOSTOMIA,,
9071,1,17395,COMPRESA TOCOLOGICA DE CELULOSA (11 X 32) CM / 200 COMPRESA (CENTROS SOCIOSANITARIOS),,
