cod_presfarma,Frequency.10,codes,spanish description,english description,comment
16282,1,4652,APOSITOS B OSTOM ARO RES SINT <31 MM 50 MM / 5 APOSITOS B OSTOMIA,,
22954,1,8339,"DEPIGOID + INICIO 2 VIAL 2 (30-89) PAUTA CONVENCIONAL / 2 VIAL DE 2,5 ML",,
18697,1,2676,METILFENIDATO 5 MG / 30 CAPSULAS DURAS LIBERACION RETARDADA (50:50),,
9566,1,4890,GLUCOSAMINA 1500 MG / 30 SOBRES,,
18596,1,8632,HIPOBAC EUROFAR MANTENIMIENTO 2 VIALES VIA SUBCUTANEA PAUTA PEDIATRICA,,
4002,1,9828,AMOXICILINA + CLAVULANICO 875/125 MG / 500 COMPRIMIDOS RECUBIERTOS,,
5445,1,6750,PIKETOPROFENO 20 MG EN 1 ML / 1 AEROSOL DE 100 ML (NO FINANCIABLE),,
543,1,5789,BOLSAS ILEOST SIST DOBLE PLAC C-ESP 35 MM 625 ML / 30 BOLSA ILEOSTOMIA + 10 PLACAS + PINZA,,
9534,1,8150,"EVEROLIMUS 0,25 MG / 60 COMPRIMIDOS DISPERSABLES",,
24073,1,4823,ZINC SULFATO 50 MG CAPSULAS (NO FINANCIABLE),,
15584,1,4885,BOLSAS RECOGIDA ORINA PIERNA 2000 ML / 1 BOLSA,,
104,1,4626,VENDA ELASTICA ADHESIVA 4 X 5 / 1 VENDA,,
22549,1,2541,CEFUROXIMA 500 MG / 15 COMPRIMIDOS RECUBIERTOS,,
9266,1,2381,APOSITOS B OSTOM RES SINT MIC ACOPLAM ADH 13-22 MM 35 MM / 5 APOSITOS B OSTOMIA,,
7735,1,3442,LACTATO HIERRO 157.1 MG EN 12 ML / 30 AMPOLLAS BEBIBLES DE 12 ML,,
8129,1,2308,"CLOROCARVACROL + MENTOL + ICTAMOL (0,2/50/4)MG / 10 SUPOSITORIOS (NO FINANCIABLE)",,
5026,1,6835,"LEUPRORELINA 1 MG EN 0,2 ML / 1 VIAL MULTIDOSIS DE 2,8 ML",,
24837,1,5268,ATORVASTATINA + EZETIMIBA 80/10 MG / 30 COMPRIMIDOS RECUBIERTOS CON PELICULA,,
11072,1,2293,ESTANOZOLOL 2MG / 40 COMPRIMIDOS (NO FINANCIABLE),,
11232,1,3176,"SALICILICO ACIDO 3,75 MG / 20 PARCHES 6MM (NO FINANCIABLE)",,
6316,1,2141,CLORAZEPATO DIPOTASICO 15 MG / 20 CAPSULAS,,
6622,1,2682,DONEPEZILO 5 MG / 28 COMPRIMIDOS,,
16881,1,4654,POLEN GRAMINEA EXTRACTO ALERGENICO (100/300)IR / 31 COMPRIMIDOS SUBLINGUALES (1X3 / 1X28),,
2485,1,6185,PROPRANOLOL 40 MG / 50 COMPRIMIDOS,,
16105,1,4149,BOLSAS SISTEMA DOBLE PLACA C-ESP 10-45 MM 390 ML / 30 BOLSAS COLOSTOMIA + 7 PLACAS,,
16009,1,4329,BOLSAS RESINA SINTETICA MICROPORO Y FILTRO 20-65 MM 170 ML / 30 BOLSAS COLOSTOMIA,,
457,1,10161,BOLSAS SISTEMA DOBLE PLACA 35-55 MM 560 ML / 30 BOLSAS COLOSTOMIA + 7 PLACAS,,
6636,1,2150,"RIVASTIGMINA 4,5 MG / 112 CAPSULAS",,
72,1,5229,VENDA GASA HIDROFILA 5 X 5 / 1 VENDA,,
1246,1,4005,"TINZAPARINA 18000 UI EN 0,9 ML / 10 JERINGA PRECARGADA DE 0,9 ML",,
16298,1,3684,APOSITOS B OSTOM ARO RES SINT 19-60 MM 70 MM / 5 APOSITOS B OSTOMIA,,
4612,1,7230,RIFAMPICINA 300 MG / 60 CAPSULAS,,
16048,1,2473,BOLSAS RESINA SINTETICA MICROPORO Y FILTRO 25 MM 550 ML / 30 BOLSAS COLOSTOMIA + 30 PLACAS,,
10455,1,7550,"PANGRAMIN DEPOT INICIACION (0,1,2,3)",,
24968,1,7303,SONDA VESICAL SILICONA 10 CH / 30 SONDA VESICAL,,
2706,1,10116,"RAMIPRIL 1,25 MG / 28 COMPRIMIDOS",,
7627,1,9525,SALBUTAMOL 100 MCG EN 1 PULSACIÓN / 100 ENVASES DE 200 DOSIS INHALATORIA PULMONAR,,
3707,1,9440,CALCITONINA SALMON SINTETICA 100 UI EN 2 ML / 10 VIAL DE 2 ML,,
6160,1,4319,LEVODOPA + CARBIDOPA (250/25) MG / 60 COMPRIMIDOS,,
6689,1,2008,MEBENDAZOL 500 MG / 30 COMPRIMIDOS,,
24660,1,6503,TACROLIMUS 2 MG / 30 CAPSULAS DURAS,,
22241,1,6655,ACLIDINIO 322 MCG EN 1 DOSIS / 1 INHALADOR GENUAIR DE 60 DOSIS,,
469,1,9158,BOLSAS SISTEMA DOBLE 44 MM 700 ML / 30 BOLSAS COLOSTOMIA,,
11186,1,7594,"ECHINACEA PURPUREA JUGO 88,5 MG / 20 PASTILLAS (NO FINANCIABLE)",,
22713,1,9163,ETANERCEPT 25 MG EN 1 ML / 4 JERINGA PRECARGADA DE 1 ML,,
16852,1,2147,ESCITALOPRAM 20 MG / 56 COMPRIMIDOS RECUBIERTOS CON PELICULA,,
2684,1,1685,CAPTOPRIL 50 MG / 30 COMPRIMIDOS,,
12357,1,7050,ACIDO SALICILICO + ACIDO LACTICO (167/167) MG EN 1 ML / 1 SOLUCION DE 20 ML (NO FINANCIABLE),,
18049,1,8059,BELTAVAC DEPOT CLUSTER CONTINUACION (2 VIALES),,
605,1,3531,SIST IRRIG COLOST  / 1 SIST IRRIG COLOST,,
6509,1,1934,PAROXETINA 20 MG / 14 COMPRIMIDOS,,
13670,1,8050,"METILNALTREXONA 12 MG EN 0,6 ML / 7 VIAL DE 0,6 ML (NO FINANCIABLE)",,
3142,1,4076,"FLUOCINOLONA  0,025% (0,25 MG/ 1 G) / GEL DE 60 G",,
8483,1,9123,"LANREOTIDA 120 MG EN 0,5 ML / 1 JERINGA PRECARGADA DE 0,5 ML",,
11031,1,3564,LAURILSULFATOSODICO + CITRATO TRISODICO (45/450)MG EN 5 ML / 12 ENEMA DE 5 ML (NO FINANCIABLE),,
18586,1,9242,HIPOBAC EUROFAR INICIO 2 FRASCOS VIA ORAL/SUBLINGUAL GOTAS,,
18197,1,8637,ESPARADRAPO 3X2 / 5 ESPARADRAPO (DISPENSACIÓN EN CENTROS SANITARIOS),,
1385,1,6021,FERRITINA 20 MG EN 10 ML / 30 AMPOLLAS BEBIBLES DE 10 ML,,
23184,1,3434,LEVOTIROXINA 50 MCG / 100 COMPRIMIDOS,,
6625,1,9507,DONEPEZILO 10 MG / 50 COMPRIMIDOS,,
22704,1,3756,MIDAZOLAM 5 MG EN 1 ML / 4 JERINGA PRECARGADA DE 1 ML,,
15968,1,5073,BOLSAS KARAYA ADHESIVO MICROPORO Y FILTRO 35 MM 360 ML / 30 BOLSAS COLOSTOMIA,,
10617,1,8961,"SUNITINIB 12,5 MG / 30 CAPSULAS",,
3120,1,2447,BETAMETASONA 1 MG EN 1 ML / 1 FRASCO USO EXTERNO DE 30 ML,,
22170,1,8087,"AUTOVACUNA NASAL-ORAL PROBELTE PHARMA (1,2,3)",,
8073,1,9220,"TRETINOINA 0,025% (0.25 MG/1 G) / 1 CREMA DE 30 G (NO FINANCIABLE)",,
5873,1,5126,ACETILSALICILATO LISINA 1800 MG / 20 SOBRES,,
25204,1,7172,"ADEPS LANAE + ACETONIDO TRIAMCINOLONA + ACIDO SALICILICO (7/0,1/1)% / 1 EMULSION",,
17916,1,8747,CICLOMETICONA + DIMETICONA (95 G / 5 G EN 100 ML)  / 1 LOCION DE 100 ML ( NO FINANCIABLE),,
8829,1,6068,"CIPROFLOXACINO 0,3% (3 MG/1 G) / 1 POMADA OFTALMICA DE 3,5 G",,
16485,1,5207,"HIDROCORTISONA 1,5 MG / CAPSULAS",,
1060,1,3117,"PIRIDOXINA 153,4 MG / 30 CAPSULAS",,
16918,1,4314,ACICLOVIR 50 MG EN 1 G / 1 CREMA DE 2 G (NO FINANCIABLE),,
16412,1,4078,LEVOCETIRIZINA 5 MG / 30 COMPRIMIDOS,,
10974,1,7495,DEXTROMETORFANO + GUAIFENESINA (5/105)MG EN 5 ML  / 1 JARABE DE 200 ML ( NO FINANCIABLE),,
240,1,6243,BRAGUERO INGUINAL DERECHO 80 CM / 1 BRAGUERO,,
14191,1,8056,SONDA VESICAL BAJA FRICCION NELATÓN MUJER 10 CH / 30 SONDA,,
15657,1,4546,BOLSAS UROST RES SINT ADH  MIC 20 MM 500 ML / 30 BOLSAS UROSTOMIA,,
11063,1,4409,LACTOBACILLUS BIPHIDUS + LACTOBACILLUS ACIDOPHILUS / 20 CAPSULAS (NO FINANCIABLE),,
2642,1,6241,DILTIAZEM 300 MG / 20 CAPSULAS LIBERACION RETARDADA,,
17950,1,8938,ACEITE DE PESCADO 280 MG  / 30 CAPSULAS (NO FINANCIABLE),,
11185,1,8082,DULCAMARA + ANEMONA PULSATILLA + AZUFRE 120/80/20 MCG EN 5 ML / 1 ELIXIR DE 125 ML (NO FINANCIABLE),,
3257,1,9429,NISTATINA 100 MILES UI / 16 TABLETAS,,
9290,1,10242,TRAMADOL 150 MG / 20 CAPSULAS LIBERACION MODIFICADA 24 HORAS,,
7151,1,5155,"LEVOBUNOLOL 0,5% / 1 COLIRIO DE 5 ML",,
17880,1,8096,DIATER SUBLINGUAL SPRAY MAXI CONTINUACION YM (D),,
12384,1,8276,COBRE 1 MG EN 10 ML / 5 VIAL DE 10 ML,,
17736,1,9693,APOSITO DE HIDROFIBRA 10 X 10 / 3 APOSITOS,,
15096,1,7405,ACIDO IBANDRONICO 50 MG / 28 COMPRIMIDOS,,
1028,1,9559,"ALFACALCIDOL 1 MCG EN 0,5 ML / 10 AMPOLLAS DE 0,5 ML",,
16519,1,4677,APOSITOS B OSTOM ARO RES SINT MIC 19-57 MM 57 MM / 5 APOSITOS B OSTOMIA,,
16800,1,5737,KETOCONAZOL + ACIDO SALICILICO + HIDROCORTISONA (2/1/1)% / 1 EMULSION O/W (NO FINANCIABLE),,
22415,1,5085,COMPLETAS POLIMERICAS NORMOPROTEICA HIPERCALORICA CON FIBRA INFANTIL / 24 BOTELLA DE 200 ML,,
6042,1,9488,CLONIXINATO DE LISINA 125 MG / 10 COMPRIMIDOS,,
2133,1,6290,PROPAFENONA 150 MG / 30 COMPRIMIDOS,,
3617,1,6487,DEXAMETASONA 4 MG EN 1 ML / 3 AMPOLLAS DE 1 ML,,
17403,1,10052,CAFEINA CITRATO 20 MG EN 1 ML / 10 AMPOLLAS DE 1 ML,,
11536,1,8364,DARBEPOETIN ALFA 130 MCG / 4 JERINGA PRECARGADA,,
17551,1,7454,BELIMUMAB 400 MG / 1 CONCENTRADO PARA SOLUCION PARA PERFUSION DE 20 ML,,
149,1,4748,SONDA RECTAL 30 CH / 1 SONDA,,
4932,1,5796,ETOPOSIDO 100 MG / 10 CAPSULAS,,
16440,1,4658,"DEXTROMETORFAN 7,5 MG EN 5 ML / 1 JARABE DE 200 ML (NO FINANCIABLE)",,
12628,1,4832,CREMA HIDRATANTE CORPORAL / 1 FRASCO DE 50 ML (NO FINANCIABLE),,
17846,1,4354,APOSITO DE ESPUMA POLIURETANO CON GEL 5 X 7 / 3 APOSITOS,,
14304,1,3102,PENTOSANOPOLISULFURICO 1 MG EN 1 G /  POMADA DE 60 MG ( NO FINANCIABLE),,
11358,1,7412,IODO 2% / 1 SOLUCION DE 25 ML (NO FINANCIABLE),,
22922,1,6293,ESCITALOPRAM 20 MG / 28 COMPRIMIDOS RECUBIERTOS (NO FINANCIABLE),,
11605,1,2463,ATOMOXETINA 18 MG / 28 CAPSULAS,,
10469,1,4295,OLANZAPINA 5 MG / 28 COMPRIMIDOS BUCODISPERSABLES,,
21878,1,9190,RANITIDINA 50 MG EN 5 ML / 5 AMPOLLAS DE 5 ML (NO FINANCIABLE),,
17698,1,5450,APOSITO DE HIDROCOLOIDE 15 X 15 / 3 APOSITOS,,
10378,1,4822,BOLSAS ILEOST SIST DOBLE PLACA ACOPLAM ADH 17 MM 105 ML / 30 BOLSA ILEOSTOMIA +10 PLACAS + PINZA,,
7876,1,3319,SONDA VESICAL BAJA FRICCION NELATON ADOLESCENTE 16 CH / 60 SONDA,,
24271,1,2352,COMPLETA POLIMERICA HIPERPROTEICA HIPERCALORICA  / 12 SMARTFLEX DE 500 ML,,
18634,1,9062,ETRAVIRINA 200 MG / 60 COMPRIMIDOS,,
24805,1,7618,MUÑEQUERA METACARPIANA / 1 MUÑEQUERA (NO FINANCIABLE),,
17534,1,6861,PALIPERIDONA 100 MG / 1 JERINGA PRECARGADA DE LIBERACION PROLONGADA,,
10793,1,8476,URPO (AUTOVACUNA BACTERIANA UROPATOGENOS DIATER),,
668,1,10203,CIMETIDINA 800 MG / 30 COMPRIMIDOS,,
15390,1,4808,PARCHES OCULARES GRANDES 8.3 X 5.7 / 20 PARCHES OCULARES,,
3311,1,10127,TETRIDAMINA 500 MG / 10 SOBRES,,
17927,1,9698,TELAPREVIR 375 MG / 168 COMPRIMIDOS RECUBIERTOS CON PELICULA (4X42),,
2756,1,4098,CANDESARTAN 16 MG / 28 COMPRIMIDOS,,
3207,1,8410,"FLUOROMETOLONA + UREA (0,5/100)MG EN 1 G / 1 CREMA DE 15 G (NO FINANCIABLE)",,
13672,1,3279,"VALSARTAN + HIDROCLOROTIAZIDA (320/12,5) MG / 28 COMPRIMIDOS RECUBIERTOS",,
3310,1,6886,BENCIDAMINA 500 MG / 200 SOBRES,,
23432,1,9152,CURCUMA 100 MG / 30 COMPRIMIDOS (NO FINANCIABLE),,
6274,1,2718,RISPERIDONA 5 MG EN 5 ML / 1 FRASCO SOL ORAL DE 100 ML,,
16115,1,2436,BOLSAS SISTEMA DOBLE PLACA C-ESP 50 MM 500 ML / 30 BOLSAS COLOSTOMIA + 7 PLACAS,,
15863,1,6468,BOLSAS ILEOST RESINA SINTETICA MICROPORO FILTRO 20-70 MM 550 ML / 30 BOLSAS ILEOSTOMIA,,
10361,1,4718,"EPOETINA ALFA 20000 UI EN 0,5 ML / 1 JERINGA DE 0,5 ML",,
18569,1,8031,APOSITO DE HIDROFIBRA CON SILICONA 10X18 CM / 10 APOSITOS (DISPENSACIÓN EN CENTROS SANITARIOS),,
18626,1,9738,APOSITO DE ESPUMA POLIURETANO CON HIDROCOLOIDE E HIDROFIBRA 10X10 / 10 APOSITOS,,
5756,1,5428,MORFINA 10 MG / 60 CAPSULAS,,
10679,1,5884,IVABRADINA 5 MG / 56 COMPRIMIDOS RECUBIERTOS,,
3726,1,6410,FORMULAS ESPECIALES SIN LACTOSA PARA LACTANTES  / 1 BOTE DE 400 G,,
153,1,2919,SONDA VESICAL LATEX 12 CH / 1 SONDA,,
9335,1,6008,SODIO CLORURO 0.9 % (0.9 G/100 ML) / 1 FRASCO PARA PERFUSION  DE 100 ML,,
18624,1,10083,COMPLETAS POLIMERICAS NORMOPROTEICA HIPERCALORICA INFANTIL  / 36 BOTELLA DE 200 ML,,
12980,1,8910,NICOTINA 14 MG / 7 PARCHE TRANSDERMICO (NO FINANCIABLE),,
9955,1,10249,CALCIO CARBONATO + COLECALCIFEROL (625MG(250MGCA)/200UI) EN 5 ML / 1 SUSPENSION ORAL DE 300 ML,,
25153,1,4909,AMIODARONA CLORHIDRATO 25 MG /  CAPSULAS,,
16249,1,10037,APOSITOS B OSTOM ARO RES SINT MIC 29 MM 57 MM / 5 APOSITOS B OSTOMIA,,
18632,1,8955,APOSITO DE ESPUMA POLIURETANO 20 X 20CM  / 3 APOSITOS (DISPENSACIÓN EN CENTROS SANITARIOS),,
8245,1,10229,HOMATROPINA 2% (2 MG EN 1 ML) / 1 COLIRIO DE 10 ML (NO FINANCIABLE),,
22612,1,3755,DAPOXETINA 30 MG / 6 COMPRIMIDOS RECUBIERTOS CON PELICULA (NO FINANCIABLE),,
5374,1,3184,NABUMETONA 1000 MG / 20 COMPRIMIDOS DISPERSABLES,,
24814,1,6767,CITRATO MAGNESIO + CITRATO POTASIO +GINSENG + CITRUS LIMON / 20 CAPSULAS (NO FINANCIABLE),,
13543,1,4960,VASELINA / 1 POMADA DE 32 G (NO FINANCIABLE),,
16073,1,6327,BOLSAS RESINA SINTETICA MICROPORO Y FILTRO 51 MM 550 ML / 30 BOLSAS COLOSTOMIA + 30 PLACAS,,
23584,1,8446,TEICOPLANINA 200 MG EN 3 ML / 1 POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE DE 3 ML,,
24012,1,3158,GLICLAZIDA 60 MG / 60 COMPRIMIDOS LIBERACION RETARDADA,,
17646,1,3392,ALLERGOVAC DEPOT CONTINUACION (2 VIALES),,
7809,1,4163,"TIMOLOL 0,1% (1 MG/1 G)  /  GEL OFTALMICO DE 5 G",,
22592,1,1747,FUSIDICO ACIDO 250 MG / 10 COMPRIMIDOS,,
10644,1,5119,SONDA VESICAL BAJA FRICCION NELATÓN MUJER 12 CH / 25 SONDA,,
24691,1,3315,BENZOCAINA + EFEDRINA ( 60 / 2 MG) EN 1 G / 1 POMADA RECTAL DE 30 G (  NO FINANCIABLE),,
8285,1,2620,ELETRIPTAN 20 MG / 4 COMPRIMIDOS RECUBIERTOS,,
11642,1,3533,PAROXETINA 30 MG / 14 COMPRIMIDOS,,
1221,1,6505,ENOXAPARINA 10000 UI EN 1 ML / 10 JERINGA DE 1 ML,,
18206,1,9080,APOSITO MALLA CON PLATA 5X5 / 10 APOSITOS,,
11146,1,9593,ETANOL 96 / 1 SOLUCION DE 1000 ML (NO FINANCIABLE),,
1449,1,8198,"EPOETINA BETA 4000 UI EN 0,3 ML / 6 JERINGA DE 0,3 ML",,
12531,1,3128,IBUPROFENO 200 MG / 20 SOBRES EFERVESCENTES,,
79,1,3967,VENDA DE GASA HIDROFILA CAMBRIC 10 X 10 / 1 VENDA,,
17997,1,8659,"TOL SUBLINGUAL INICIACION (A,B,C,C)",,
16958,1,8131,"GLICEROL 3,31 G / 2 SUPOSITORIOS (NO FINANCIABLE)",,
17863,1,9079,TYTOP ACAROS INICIO (2 VIALES Nº 2)  PAUTA AGRUPADA,,
23564,1,1680,ALCOHOL ISOPROPILICO  / 1 SPRAY DE 30 ML (NO FINANCIABLE),,
24245,1,1681,"CARMELOSA 5 MG EN 1 ML / 30 SOLUCION EN ENVASE MONODOSIS DE 0,4 ML (NO FINANCIABLE)",,
12536,1,9971,COMPLETA POLIMERICA HIPERPROTEICA HIPERCALORICA  / 6 BRIKS DE 125 ML,,
717,1,3575,PANTOPRAZOL 40 MG / 14 COMPRIMIDOS,,
23561,1,6859,ABSORBENTE INC ORINA NOC ELAST ANAT TALLA EXTRA GRANDE / 80 ABSORBENTE,,
10384,1,2654,SILDENAFILO 50 MG / 1 COMPRIMIDOS,,
21785,1,6566,TOALLITA HIGIENE OCULAR  / 10 TOALLITAS (NO FINANCIABLE),,
6651,1,7228,FLUNARIZINA 5 MG / 30 CAPSULAS,,
3336,1,5701,ESTRADIOL 1 MG / 28 COMPRIMIDOS,,
4086,1,5565,CEFOXITINA 1000 MG EN 10 ML / 1 VIAL DE 10 ML,,
3338,1,9821,ESTRADIOL  25 MCG/24H  /  4 PARCHES TRANSDERMICOS,,
6054,1,6586,"DIHIDROERGOTAMINA + PROPIFENAZONA + CAFEINA (0,5/175/40)MG/ 20 GRAGEAS (NO FINANCIABLE)",,
604,1,5816,APOSITOS B OSTOM ARO RES SINT C-ESP 19-25 MM 35 MM / 5 APOSITOS B OSTOMIA,,
11282,1,1913,IBUPROFENO 100 MG EN 5 ML / 1 FRASCO SUSP ORAL DE 200 ML (NO FINANCIABLE),,
15804,1,7662,"METOXI-POLIETILENGLICOL-EPOETINA BETA 50 MCG EN 0,3 ML / 1 JERINGA PRECARGADA DE 0,3 ML",,
3965,1,5231,CLOXACILINA 1000 MG EN 4 ML / 1 VIAL DE 4 ML,,
10154,1,3236,ZONISAMIDA 50 MG / 28 CAPSULAS,,
3730,1,8638,DOXICICLINA 100 MG EN 5 ML / 1 AMPOLLAS DE 5 ML,,
6670,1,2720,METRONIDAZOL 125 MG EN 5 ML / 1 FRASCO SUSP ORAL DE 120 ML,,
18665,1,8203,CORPITOLINOL + TOCOFEROL / 1 FRASCO GOTAS DE 50 ML (DISPENSACIÓN CENTROS SANITARIOS),,
25098,1,9241,IBUPROFENO 600 MG EN 6 ML / 1 VIAL DE 6 ML,,
22155,1,4576,GINKGO BILOBA + MAGNESIO + MELATONINA  / 30 CAPSULAS DURAS (NO FINANCIABLE),,
8134,1,7061,SODIO CLORURO 5 % / 1 POMADA OFTALMICA 5 G (NO FINANCIABLE),,
11921,1,7173,BECLOMETASONA + FORMOTEROL (100/ 6)MCG / 1 INHALADOR DE 120 PULSACIONES,,
8832,1,6577,RISPERIDONA 50 MG EN 2 ML / 1 VIAL DE 2 ML,,
17477,1,8471,ABSORBENTE INC ORINA NOC ELAST ANAT TALLA MEDIANA / 80 ABSORBENTE (SOLO CON AUTORIZACIÓN - DISPENSACION EN CENTROS SANITARIOS),,
2801,1,2031,GEMFIBROZILO 900 MG / 30 COMPRIMIDOS,,
9536,1,2156,"EVEROLIMUS 0,75 MG / 60 COMPRIMIDOS",,
3065,1,3083,IDOXURIDINA 500 MG EN 5 ML (10%) / 1 FRASCO USO EXTERNO DE 5 ML (NO FINANCIABLE),,
25151,1,3404,"MELATONINA 1,95 MG / 30 COMPRIMIDOS (NO FINANCIABLE)",,
15658,1,9652,BOLSAS UROST RES SINT ADH  MIC 35 MM 500 ML / 30 BOLSAS UROSTOMIA,,
17763,1,6336,APOSITO DE HIDROGEL EN MALLA 15 G / 5 APOSITOS,,
11389,1,9936,DOCUSATO + CASANTRANOL + CARMELOSA (60/20/400)MG  / 30 COMPRIMIDOS (NO FINANCIABLE),,
23567,1,2567,JARABE TOS / 1 JARABE DE 200 ML (NO FINANCIABLE),,
16283,1,6729,APOSITOS B OSTOM ARO RES SINT <35 MM 60 MM / 5 APOSITOS B OSTOMIA,,
15801,1,8952,ENJUAGUE BUCAL  / 1 COLUTORIO DE 250 ML (NO FINANCIABLE),,
2913,1,5305,CLOTRIMAZOL 1% (10 MG/ 1 G) / 1 FRASCO POLVO DE 30 G (NO FINANCIABLE),,
12982,1,3460,NICOTINA 2 MG / 96 COMPRIMIDOS PARA CHUPAR (NO FINANCIABLE),,
10788,1,8220,RETARD RAPID MANTENIMIENTO (1 VIAL),,
18603,1,7883,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE 5 X 5 / 10 APOSITOS (DISPENSACIÓN EN CENTROS SANITARIOS),,
16362,1,9323,PASTA DENTIFRICA  / 1 PASTA DENTRIFICA DE 75 ML (NO FINANCIABLE),,
16104,1,10028,BOLSAS SISTEMA DOBLE PLACA C-ESP 10-45 MM 200 ML / 30 BOLSAS COLOSTOMIA + 7 PLACAS,,
18544,1,7527,"APOSITO DE ESPUMA POLIURETANO CON PLATA 17,5 X 17,5 CM  / 10 APOSITOS  (DISPENSACIÓN EN CENTROS SANITARIOS)",,
10231,1,1919,RISPERIDONA 4 MG / 28 COMPRIMIDOS,,
15973,1,3165,BOLSAS KARAYA ADHESIVO MICROPORO Y FILTRO 20-55 MM 540 ML / 30 BOLSAS COLOSTOMIA,,
10348,1,2730,ENALAPRIL 20 MG / 30 COMPRIMIDOS,,
16442,1,4012,SODIO BICARBONATO 2000 MG /  SOBRES,,
11326,1,8070,PARACETAMOL + FENILEFRINA + CLORFENAMINA (650/10/2) MG / 10 SOBRES  (NO FINANCIABLE),,
2531,1,9811,CELIPROLOL 200 MG / 30 COMPRIMIDOS,,
5767,1,6312,MORFINA 30 MG / 60 COMPRIMIDOS LIBERACION RETARDADA,,
6341,1,10197,LORAZEPAM 1 MG / 60 COMPRIMIDOS,,
7256,1,5014,LEVOFOLINATO DE CALCIO 5 MG / 30 COMPRIMIDOS,,
8985,1,9221,TEMOZOLOMIDA 100 MG / 20 CAPSULAS,,
18035,1,8794,"SISTEMA FIJACION VIAS PERIFERICAS 7X8,5 / 100 APOSITOS (DISPENSACIÓN EN CENTROS SANITARIOS)",,
24942,1,3527,NISTATINA 100.000 UI/ML + LIDOCAINA 2% / 1 SUSPENSION  (NO FINANCIABLE),,
18543,1,8537,"APOSITO DE ESPUMA POLIURETANO CON PLATA 12,5 X 12,5 CM  / 10 APOSITOS  (DISPENSACIÓN EN CENTROS SANITARIOS)",,
18348,1,8043,"METOTREXATO 17,5 MG / 1 JERINGA PRECARGADA (FRACCIONADO - DISPENSACION CENTROS SANITARIOS)",,
24457,1,8786,GEL PIERNAS CANSADAS / 1 GEL DE 75 ML (NO FINANCIABLE),,
2769,1,5509,SIMVASTATINA 10 MG / 28 COMPRIMIDOS,,
22720,1,2448,DOXICICLINA 100 MG / 42 GRAGEAS,,
23103,1,7591,SONDA VESICAL NELATON 12 CH / 20 SONDA + BOLSA,,
24748,1,2933,ALOGLIPTINA 25 MG / 28 COMPRIMIDOS RECUBIERTOS CON PELICULA,,
17882,1,7520,STALORAL 300 RAPID MANTENIMIENTO (3 FRASCOS),,
7229,1,7102,NALTREXONA 50 MG / 28 COMPRIMIDOS,,
24473,1,4454,"DEXAMETASONA 0,75 MG /  CAPSULAS",,
6539,1,6167,TRAZODONA 100 MG / 60 COMPRIMIDOS,,
1231,1,3193,"NADROPARINA 7600 UI EN 0,8 ML / 10 JERINGA PRECARGADA DE 0,8 ML",,
10481,1,1917,LOVASTATINA 40 MG / 30 COMPRIMIDOS,,
3826,1,7406,AMPICILINA 250 MG EN 2 ML / 1 VIAL DE 2 ML,,
15778,1,3005,BOLSAS UROST SIST DOBLE PLAC C-ESP 45 MM 400 ML / 30 BOLSAS UROSTOMIA + 7 PLACAS,,
5972,1,3808,PARACETAMOL 500 MG / 20 COMPRIMIDOS EFERVESCENTES,,
810,1,2435,"CLEBOPRIDA 62,5 MCG EN 1 ML / 1 SOLUCION GOTAS DE 90 ML",,
587,1,5361,CINTURON OSTOMIA / 1 CINTURON OSTOMIA,,
17209,1,7841,"SOMATOTROPINA 20 MG EN 2,5 ML / 5 CARTUCHO DE 2,5 ML",,
14624,1,1791,METFORMINA 1000 MG / 30 SOBRES (NO FINANCIABLE),,
22480,1,8354,LOCION ANTICAIDA  / 1 FRASCO DE 250 ML (NO FINANCIABLE),,
11443,1,4711,CETIRIZINA 10 MG / 7 COMPRIMIDOS RECUBIERTOS (NO FINANCIABLE),,
5315,1,6511,NAPROXENO 550 MG / 40 COMPRIMIDOS,,
6898,1,5866,ACETILCISTEINA 600 MG / 20 SOBRES EFERVESCENTES (NO FINANCIABLE),,
15668,1,9653,BOLSAS UROST RES SINT ADH  MIC 25 MM 500 ML / 30 BOLSAS UROSTOMIA + 6 PLACAS,,
22973,1,8558,DARUNAVIR 100 MG EN 1 ML / 1 FRASCOS/BOLSAS (SOL/SUSP ORAL) DE 200 ML,,
16870,1,7195,TACROLIMUS 1 MG/ 50 GRANULADO PARA SUSPENSION ORAL,,
2799,1,2905,BEZAFIBRATO 400 MG / 30 COMPRIMIDOS,,
11988,1,6006,"BUPRENORFINA + NALOXONA (2 MG/ 0,5 MG) / 7 COMPRIMIDOS SUBLINGUALES",,
4794,1,4508,"HAEMOPHILLUS INFLUENZAE TIPO B 10 MCG EN 0,5 ML / 1 VIAL DE 0,5 ML",,
12729,1,6759,PREDNISONA 5 MG / 30 COMPRIMIDOS (NO FINANCIABLE),,
6331,1,10194,CLORAZEPATO + GABOB + PIRIDOXINA (5/150/75)MG / 30 COMPRIMIDOS,,
9740,1,2696,OXICODONA 5 MG / 28 CAPSULAS,,
11230,1,9933,DEXTRANO 70 + HIPROMELOSA (1/3)MG EN 1 ML / 1 COLIRIO DE 15 ML (NO FINANCIABLE),,
