sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:spanish_name,matchScore,mappingStatus,conceptId,comment
160.0,N. Malugna Of Nostrils,467,438367,N. MALUGNA DE FOSAS NASALES,0.154946967959404,AUTO_MAPPED_TO_1,438367,
V57.3,Speech Therapy And Language,467,4201412,TERAPIA DEL HABLA Y DEL LENGUAJE,0.0,UNCHECKED,0,
00004,Risk Of Infection,284705,,RIESGO DE INFECCION,0.7373816967010498,APPROVED,4301897,
278.00,Obesity Unspecific,272989,433736,OBESIDAD INESPECIFICA,0.7176165580749512,APPROVED,433736,
716.37,Arthritis Climacteric-Ankle And Foot,467,75341,ARTRITIS CLIMATERICA-TOBILLO Y PIE,0.7469905018806458,APPROVED,75341,
12.67,,467,4144573,,0.0,UNCHECKED,0,
401.1,Hta Benigna,262903,312648,HTA BENIGNA,0.35502734780311584,APPROVED,312648,
622.6,Elongation Of Cervical Hypertrophic,467,194088,ELONGACION HIPERTROFICA DE CERVIX,0.8487876057624817,APPROVED,194088,
812.12,Neck Fracture Open Humeral Anatomico,466,432472,FRACTURA ABIERTA DE CUELLO ANATOMICO DE HUMERO,0.7398942708969116,APPROVED,432472,
808.4,Fracture Closed Pelvis-Other Specified Sites,466,4300192,FRACTURA CERRADA DE PELVIS-OTROS SITIOS ESPECIFICADOS,0.6378660202026367,APPROVED,4300192,
80.46,,466,2005703,,0.0,UNCHECKED,0,
249.20,Diabetes Mellitus With High As Uncontrolled Hyperosmolarity Not Recorded Or Unspecified,0,444369;195771,DIABETES MELLITUS SECUNDARIA CON HIPEROSMOLARIDAD NO CONSIGNADA COMO INCONTROLADA O NO ESPECIFICADA,0.778128445148468,AUTO_MAPPED,444369,
564.2,Gastric Postsurgical Syndromes,466,194985,SINDROMES POSTCIRUGIA GASTRICA,0.5443613529205322,APPROVED,194985,
85.93,,466,4260695,,0.0,UNCHECKED,0,
715,Osteoarthrosis / Enf Afines,255806,80180,OSTEOARTROSIS/ENF AFINES,0.6615036725997925,APPROVED,80180,
444.2,Embolism And Thrombosis Artery In The Limbs,465,314965,EMBOLIA Y TROMBOSIS DE ARTERIA EN LAS EXTREMIDADES,0.7117152214050293,APPROVED,314965,
V17.4,,465,4167217,,0.0,UNCHECKED,0,
280.9,Iron Deficiency Anemia Not Specified,253035,436659,ANEMIA POR CARENCIA DE HIERRO NO ESPECIFICADA,0.8202245235443115,APPROVED,436659,
249.2,Diabetes Mellitus With Secondary Hyperosmolarity,0,444369;195771,DIABETES MELLITUS SECUNDARIA CON HIPEROSMOLARIDAD,0.9332879185676575,AUTO_MAPPED,444369,
525.9,Alteration And Dental Estruct. Neom Support,251597,201603,ALTERACION DENTAL Y DE ESTRUCT. DE APOYO NEOM,0.3092845380306244,APPROVED,201603,
729.5,Pain In Limbs,251402,138525,DOLOR EN EXTREMIDADES,0.8325243592262268,APPROVED,138525,
B7151.1,"Stability Of Light Deficiency Several Joints (Poca, Scarce)",0,,"ESTABILIDAD DE VARIAS ARTICULACIONES DEFICIENCIA LIGERA (POCA, ESCASA)",0.4576382637023926,UNCHECKED,4052598,
382.9,Otitis Media Neom,248327,372328,OTITIS MEDIA NEOM,0.7941262125968933,APPROVED,372328,
13.41,,238835,4223363,,0.0,UNCHECKED,0,
995.3,"Allergy, Unspecified",236709,43530807,"ALERGIA, SIN ESPECIFICAR",1.0,APPROVED,43530807,
300.4,Dysthymic,235448,433440,TRASTORNO DISTIMICO,0.9085022807121277,APPROVED,433440,
249.11,Diabetes Mellitus Uncontrolled High With Diabetic Ketosis,0,443238;443727;195771,DIABETES MELLITUS SECUNDARIA CON CETOSIS DIABETICA INCONTROLADA,0.7124153971672058,AUTO_MAPPED,443238,
249.10,Diabetes Mellitus Secondary With Diabetic Acidosis As Uncontrolled Not Recorded Or Unspecified,0,195771;443727,DIABETES MELLITUS SECUNDARIA CON ACIDOSIS DIABETICA NO CONSIGNADA COMO INCONTROLADA O NO ESPECIFICADA,0.7394320964813232,AUTO_MAPPED,195771,
727.68,Breaking Tendons Pie -Other Other Uncoded,0,197645,RUPTURA OTROS TENDONES PIE -OTROS NO CODIFICADOS,0.1772116869688034,AUTO_MAPPED_TO_1,197645,
V27.0,Result Childbirth-Liveborn Unico,235031,4014295;4041280,RESULT ALUMBRAMIENTO-NACIDO VIVO UNICO,0.38751694560050964,AUTO_MAPPED,4014295,
13.71,,227334,40491916,,0.0,UNCHECKED,0,
530.81,Esophageal Reflux,226920,318800,REFLUJO ESOFAGICO,1.0,APPROVED,318800,
99.21,,225448,2008267,,0.0,UNCHECKED,0,
788.3,Incontinence,224655,197672,INCONTINENCIA URINARIA,0.8706443905830383,APPROVED,197672,
455.6,Hemorroides Not Specified - Not Mention Complication,223212,195562,HEMORROIDES NO ESPECIFICADA - SIN MENCION DE COMPLICACION,0.5258172154426575,APPROVED,195562,
787.1,Burning,220213,23325,ARDOR,0.6174429655075073,APPROVED,23325,
249.1,Secondary Diabetes Mellitus With Ketoacidosis,0,195771;443727,DIABETES MELLITUS SECUNDARIA CON CETOACIDOSIS,1.0,APPROVED,195771,
110.1,Nail Dermatophytosis,214128,140648,DERMATOFITOSIS DE UÑAS,0.8515254855155945,APPROVED,140648,
787.91,Diarrhea,213219,196523,DIARREA,1.0,APPROVED,196523,
99.29,,212306,2008285,,0.0,UNCHECKED,0,
726.90,"Enthesopathy, No Place Localized",205611,73008,"ENTESOPATIA, LUGAR NO LOCALIZADO",0.5784925222396851,APPROVED,73008,
790.6,Other Abnormalities Of Chemical Composition Of Blood,205481,4014134,OTRAS ANORMALIDADES DE LA COMPOSICION QUIMICA DE LA SANGRE,0.0,APPROVED,4014134,
522.7,Periapical Dental Abscess With Breast,203381,133803,ABSCESO PERIAPICAL DENTAL CON SENO,0.7273653149604797,APPROVED,133803,
786.2,Cough,197798,254761,TOS,1.0,APPROVED,254761,
466.0,Acute Bronchitis,196766,260139,BRONQUITIS AGUDA,1.0,APPROVED,260139,
249,Diabetes Mellitus Secondary,0,195771,DIABETES MELLITUS SECUNDARIA,0.9251902103424072,APPROVED,195771,
719.45,Joint Pain And Thigh-Pelvis,196307,79106,DOLOR ARTICULAR-PELVIS Y MUSLO,0.6331560611724854,APPROVED,79106,
246.3,Bleeding Heart Attack And Thyroid,0,132584,HEMORRAGIA E INFARTO DE LA TIROIDES,0.2716815173625946,APPROVED,132584,
246.0,Disorder Secrección Tirocalcitonina,0,140364,TRASTORNO DE LA SECRECCION TIROCALCITONINA,0.39665356278419495,APPROVED,140364,
245.4,Thyroiditis Iatrogenic,0,135779,TIROIDITIS IATROGENICA,0.8498055934906006,APPROVED,135779,
786.09,Other Respiratory Dyspnea And Alteration,193666,4305080,OTRA DISNEA Y ALTERACION RESPIRATORIAS,0.6724560856819153,APPROVED,4305080,
V58.61,Use For A Long Time Anticoagulant,191870,440927,UTILIZACION DE ANTICOAGULANTES DURANTE LARGO TIEMPO,0.0,UNCHECKED,0,
477.9,Rhinitis Allergic Of Unspecified Cause,186217,257007,RINITIS ALERGICA DE CAUSA NO ESPECIFICADA,0.7759751081466675,APPROVED,257007,
401,Essential Hypertension,185229,320128,HIPERTENSION ESENCIAL,1.0,APPROVED,320128,
728.10,Calcificac Muscular Not Specified,0,4196401,CALCIFICAC MUSCULAR NO ESPECIFICADO,0.5924201011657715,APPROVED,4196401,
715.9,Osteoarthrosis Without Specified Local Or General,185134,80180,OSTEOARTROSIS SIN ESPECIFICAR GENERAL O LOCAL,0.6635031700134277,APPROVED,80180,
87.44,,184012,4056836,,0.0,UNCHECKED,0,
V72.31,Recognition Ginecologico Routine,179127,4306780,RECONOCIMIENTO GINECOLOGICO RUTINARIO,0.0,UNCHECKED,0,
216.9,N. Benign Skin Unspecified,177662,138102,N. BENIGNA DE PIEL SITIO NO ESPECIFICADO,0.574027419090271,APPROVED,138102,
728.11,Myositis Ossificans Progressive,0,73854,MIOSITIS OSIFICANTE PROGRESIVO,0.9664219617843628,APPROVED,73854,
728.12,Traumatic Ossificans Myositis,0,77653,MIOSITIS OSIFICANTE TRAUMATICA,0.897901713848114,APPROVED,77653,
728.13,Calcification Heterotopic Post-Operative,0,72717,CALCIFICACION HETEROTOPICA POSOPERATORIA,0.9187183976173401,APPROVED,72717,
728.19,Calcification And Ossification Other Muscular,0,4196401,OTRA CALCIFICACION Y OSIFICACION MUSCULAR,0.9427834153175354,APPROVED,4196401,
245.3,Fibrous Thyroiditis Chronicle,0,46271087,TIROIDITIS FIBROSA CRONICA,0.879189670085907,APPROVED,46271087,
728.5,Hypermobility Syndrome,0,76790,SINDROME HIPERMOVILIDAD,1.0,APPROVED,76790,
242.91,Thyrotoxicosis Neom With Crisis,0,133727,TIROTOXICOSIS NEOM CON CRISIS,0.5495897531509399,APPROVED,133727,
242.41,Thyrotoxicosis Nod.Tir.Ectopico With Crisis,0,137519,TIROTOXICOSIS POR NOD.TIR.ECTOPICO CON CRISIS,0.4373156726360321,APPROVED,137519,
B7202.2,"Mobility Of Bones Moderate Deficiency Carpi (Media, Regular)",465,,"MOVILIDAD DE LOS HUESOS CARPIANOS DEFICIENCIA MODERADA(MEDIA, REGULAR)",0.36440956592559814,UNCHECKED,74477,
0QS704Z,,465,2768660,,0.0,UNCHECKED,0,
242.40,Thyrotoxicosis Nod.Tir.Ectopico No Crisis,0,4337834,TIROTOXICOSIS POR NOD.TIR.ECTOPICO SIN CRISIS,0.3532942831516266,APPROVED,4337834,
823.92,Neom Part Of Fracture With Perone-Open Tibia,465,435100,FRACTURA DE PARTE NEOM DE TIBIA CON PERONE-ABIERTA,0.5018323659896851,APPROVED,435100,
0W9G30Z,,464,2779572,,0.0,UNCHECKED,0,
728.81,Interstitial Myositis,0,75048,MIOSITIS INTERSTICIAL,1.0,APPROVED,75048,
242.4,Thyrotoxicosis Thyroid Nodule Ectopic,0,4337834,TIROTOXICOSIS POR NODULO TIROIDEO ECTOPICO,0.8554422855377197,APPROVED,4337834,
242.31,Toxic Nodular Goiter Neom With Crisis,0,139774,BOCIO NODULAR TOXICO NEOM CON CRISIS,0.7648202776908875,APPROVED,139774,
242.30,Toxic Nodular Goiter Neom No Crisis,0,134619,BOCIO NODULAR TOXICO NEOM SIN CRISIS,0.7839226126670837,APPROVED,134619,
242.21,Crisis With Toxic Multinodular Goiter,0,134608,BOCIO MULTINODULAR TOXICO CON CRISIS,0.8633914589881897,APPROVED,134608,
731.8,Other Disorders In Hosea Enf. Sort. Elsewhere Concepts,464,75909,OTRAS AFECCIONES OSEAS EN ENF. CLASIF. BAJO OTROS CONCEPTOS,0.35201799869537354,APPROVED,75909,
242.11,Crisis With Toxic Uninodular Bocio,0,136932,BOCIO UNINODULAR TOXICO CON CRISIS,0.6275561451911926,APPROVED,136932,
239.81,N. Unspecified Nature. Retina And Choroid,0,4194462,N. NATURALEZA NO ESPECIFICADA. RETINA Y COROIDES,0.5553202629089355,APPROVED,4194462,
B7151.2,"Stability Of Moderate Deficiency Several Joints (Media, Regular)",0,,"ESTABILIDAD DE VARIAS ARTICULACIONES DEFICIENCIA MODERADA(MEDIA, REGULAR)",0.401601105928421,UNCHECKED,4083550,
238.9,N. Behavior Of Certain Unspecified,0,432582,N. COMPORTAMIENTO NO DETERMINADOS DE SITIO NO ESPECIFICADO,0.626457691192627,APPROVED,432582,
729.7,Compartment Syndrome Nontraumatic,0,4141952,SINDROME COMPARTIMENTAL NO TRAUMATICO,0.9174911975860596,APPROVED,4141952,
852,"Subarachnoid Hemorrhage / Subudural / Extradural, After Injury",464,42873157,"HEMORRAGIA SUBARACNOIDEA/SUBUDURAL/EXTRADURAL, TRAS LESION",0.6270102262496948,APPROVED,42873157,
V58.43,Care For Injuries And Trauma Postsurgical,464,4186037,CUIDADOS POSTQUIRURGICOS POR LESION Y TRAUMATISMO,0.0,UNCHECKED,0,
482.41,Pneumonia Methicillin-Sensitive Staphylococcus Aureus,464,46274035,NEUMONIA POR ESTAFILOCOCO AUREUS SENSIBLE A METICILINA,0.701668381690979,APPROVED,46274035,
757.2,Anomaly Dermatoglyphic,464,141404,ANOMALIA DERMATOGLIFICA,0.8276053071022034,APPROVED,141404,
I49.3,,463,4089462,,0.0,AUTO_MAPPED_TO_1,4089462,
729.71,Compartment Syndrome Atraumatic Tip Superior,0,135349,SINDROME COMPARTIMENTAL NO TRAUMATICO DE EXTREMIDAD SUPERIOR,0.6423467993736267,APPROVED,135349,
556,Proctocolitis Idiopathic,463,81893,PROCTOCOLITIS IDIOPATICA,1.0,APPROVED,81893,
101010,Revision Of Medical History,177249,,REVISION DE HISTORIA CLINICA,0.5479996204376221,UNCHECKED,45770435,
472.0,Rhinitis Chronicle,175436,259848,RINITIS CRONICA,0.7493699789047241,APPROVED,259848,
053.7,Specific Complications Shingles,463,437489,COMPLICACIONES HERPES ZOSTER ESPECIFICAS,0.36864718794822693,APPROVED,437489,
477,Allergic Rhinitis,174750,257007,RINITIS ALERGICA,1.0,APPROVED,257007,
729.72,Compartment Syndrome Atraumatic Of Lower Limb,0,138526,SINDROME COMPARTIMENTAL NO TRAUMATICO DE EXTREMIDAD INFERIOR,0.8530593514442444,APPROVED,138526,
729.73,Compartment Syndrome Atraumatic Tuck,0,443527,SINDROME COMPARTIMENTAL NO TRAUMATICO DE ABDOMEN,0.6804049611091614,APPROVED,443527,
078.10,Unspecific Viral Warts,174590,140641,VERRUGAS VIRALES INESPECIFICAS,0.8515631556510925,APPROVED,140641,
88.72,,174028,4230911,,0.0,UNCHECKED,0,
729.79,Compartment Syndrome Atraumatic Other Sites,0,4141952,SINDROME COMPARTIMENTAL NO TRAUMATICO DE OTROS SITIOS,0.8775296211242676,APPROVED,4141952,
238.77,Posttransplant Lymphoproliferative Disorder (Ptld),0,435514,TRASTORNO LINFOPROLIFERATIVO POSTRASPLANTE (PTLD),0.8708468675613403,APPROVED,435514,
682.9,Cellulitis / Abscess Unspecified,173017,435613,CELULITIS/ABSCESO DE SITIO NO ESPECIFICADO,0.7784332036972046,APPROVED,435613,
238.74,Del 5Q Myelodysplastic Syndrome,0,136950,SINDROME MIELODISPLASICO CON DELECION 5Q,0.8137696385383606,APPROVED,136950,
727.69,Tendon Another Break Atraumatic -Other Uncoded,463,439907,OTRA RUPTURA ATRAUMATICA DE TENDON -OTROS NO CODIFICADOS,0.3125322759151459,APPROVED,439907,
595.9,Cystitis Neom,170366,195588,CISTITIS NEOM,0.8110685348510742,APPROVED,195588,
585.9,"Chronic Kidney Disease, Not Specified",167113,46271022,"NEFROPATIA CRONICA, NO ESPECIFICADA",0.8843967318534851,APPROVED,46271022,
272.2,Mixed Hyperlipidaemias,166348,438720,HIPERLIPIDEMIAS MIXTAS,0.9731645584106445,APPROVED,438720,
272.1,Pura Hipergliceridemia,163978,440360,HIPERGLICERIDEMIA PURA,0.5895252227783203,APPROVED,440360,
790.4,Lifting Not Specified Transaminase / Ldh,162038,4098519,ELEVACION NO ESPECIFICA DE TRANSAMINASAS/LDH,0.0,UNCHECKED,0,
V15.82,Personal History Of Use Of Snuff,161999,4214956,HISTORIA PERSONAL DE USO DE TABACO,0.0,UNCHECKED,0,
595.0,Acute Cystitis,160860,194081,CISTITIS AGUDA,1.0,APPROVED,194081,
938,"Foreign Body In Digestive System, Unspecified",463,201728,"CUERPO EXTRAÑO EN APARATO DIGESTIVO, SIN ESPECIFICAR",1.0,APPROVED,201728,
03.6,,463,4000608,,0.0,UNCHECKED,0,
729.90,"Soft Tissue Disorders, Not Specified",0,376208,"TRASTORNOS DE TEJIDOS BLANDOS, NO ESPECIFICADOS",0.8383120894432068,APPROVED,376208,
729.91,Post Traumatic Seroma,0,37016156,SEROMA POSTRAUMATICO,0.6919110417366028,APPROVED,37016156,
752,Organic Defects Genital Organs,463,76797,ANOMALIAS ORGANICAS DE ORGANOS GENITALES,0.4491269290447235,APPROVED,76797,
729.99,Other Soft Tissue Disorders,0,376208,OTROS TRASTORNOS DE TEJIDOS BLANDOS,1.0,APPROVED,376208,
730,"Osteomyelitis, Periostitis And Other Inf. Involving Bones",0,4193176,"OSTEOMIELITIS,PERIOSTITIS Y OTRAS INF. QUE IMPLICAN HUESOS",0.813559889793396,APPROVED,4193176,
969.3,"Poison Control-Other Antipsychotics, Neuroleptics",462,434223,"ENVENENAM-OTROS ANTIPSICOTICOS, NEUROLEPTICOS",0.6706259846687317,APPROVED,434223,
730.0,Acute Osteomyelitis,0,133002,OSTEOMIELITIS AGUDA,1.0,APPROVED,133002,
730.00,Acute Osteomyelitis Tracking. Not Specified,0,133002,OSTEOMIELITIS AGUDA LOCALIZ. NO ESPECIFICADA,0.6105151772499084,APPROVED,133002,
730.01,Acute Osteomyelitis-Shoulder,0,133573,OSTEOMIELITIS AGUDA-HOMBRO,0.7863069176673889,APPROVED,133573,
730.02,Acute Osteomyelitis-Arm,0,141944,OSTEOMIELITIS AGUDA-BRAZO,0.6726589798927307,APPROVED,141944,
730.03,Acute Osteomyelitis-Forearm,0,136511,OSTEOMIELITIS AGUDA-ANTEBRAZO,0.9140968918800354,APPROVED,136511,
730.04,Acute Osteomyelitis-Hand,0,141662,OSTEOMIELITIS AGUDA-MANO,0.902954638004303,APPROVED,141662,
730.05,Acute Osteomyelitis-Pelvis And Thigh,0,133570,OSTEOMIELITIS AGUDA-PELVIS Y MUSLO,0.8406067490577698,APPROVED,133570,
730.06,Acute Osteomyelitis-Leg,0,141666,OSTEOMIELITIS AGUDA-PIERNA,0.6944662928581238,APPROVED,141666,
730.09,Acute Osteomyelitis-Tracking. Multiple,0,134738,OSTEOMIELITIS AGUDA-LOCALIZ. MULTIPLE,0.6209374070167542,APPROVED,134738,
238.5,N. Comport. Not Deter. Histiocytic Cells And Barley Cells,0,438111,N. COMPORT. NO DETER. CELULAS HISTIOCITICAS Y CELULAS CEBADA,0.28267884254455566,APPROVED,438111,
648.43,Mental Alteration In Pregnancy-State Antepartum Or Complication,462,4060424;444094;43530950,ALTERACION MENTAL EN EMBARAZO-ESTADO O COMPLICACION ANTEPARTO,0.5876923203468323,AUTO_MAPPED,444094,
788.61,Partition / Division Of Urine Stream,462,192732,PARTICION/DIVISION DEL CHORRO DE ORINA,0.35952648520469666,APPROVED,192732,
335.21,Progressive Muscular Atrophy,462,376679,ATROFIA MUSCULAR PROGRESIVA,1.0,APPROVED,376679,
520.0,Anodontia,462,440438,ANODONCIA,1.0,APPROVED,440438,
730.11,Chronic Osteomyelitis-Shoulder,0,132718,OSTEOMIELITIS CRONICA-HOMBRO,0.8025907874107361,APPROVED,132718,
719.6,Other Symptoms Joints,462,77960,OTROS SINTOMAS ARTICULARES,0.8031446933746338,APPROVED,77960,
A41.89,,462,132797,,0.0,AUTO_MAPPED_TO_1,132797,
730.12,Chronic Osteomyelitis-Arm,0,136205,OSTEOMIELITIS CRONICA-BRAZO,0.7087291479110718,APPROVED,136205,
873.21,"Open Wound Nose Partition, Uncomplicated",461,378901,"HERIDA ABIERTA DE TABIQUE NASAL, SIN COMPLICACION",0.45559728145599365,APPROVED,378901,
730.13,Chronic Osteomyelitis-Forearm,0,134454,OSTEOMIELITIS CRONICA-ANTEBRAZO,0.7698327898979187,APPROVED,134454,
00001,Nutritional Imbalance: For Excess,159432,,DESEQUILIBRIO NUTRICIONAL: POR EXCESO,0.6620333790779114,UNCHECKED,4098471,
730.14,Chronic Osteomyelitis-Hand,0,132414,OSTEOMIELITIS CRONICA-MANO,0.7561985850334167,APPROVED,132414,
786.50,Chest Pain Not Specified,158657,77670,DOLOR TORACICO NO ESPECIFICADO,0.6927763819694519,APPROVED,77670,
730.18,"Chronic Osteomyelitis, Other Tracking. Specified",0,134735,OSTEOMIELITIS CRONICA-OTRAS LOCALIZ. ESPECIFICADAS,0.7400517463684082,APPROVED,134735,
730.19,Chronic Osteomyelitis Multiple-Trouble,0,137964,OSTEOMIELITIS CRONICA-LOCALIZACION MULTIPLE,0.7360137104988098,APPROVED,137964,
B7151.3,"Stability Of Severe Deficiency Several Joints (Mucha, Extreme)",0,,"ESTABILIDAD DE VARIAS ARTICULACIONES DEFICIENCIA GRAVE(MUCHA, EXTREMA)",0.42049986124038696,UNCHECKED,4049729,
238,N.Compor.No Deter.De Other Sites And Tej.De Siti And Tej.No Espe,0,40479707,N.COMPOR.NO DETER.DE OTRO SITIOS Y TEJ.DE SITI Y TEJ.NO ESPE,0.12400172650814056,AUTO_MAPPED_TO_1,40479707,
730.22,Osteomyelitis Not Specified-Arm,0,133296,OSTEOMIELITIS NO ESPECIFICADA-BRAZO,0.5748096704483032,APPROVED,133296,
730.23,Osteomyelitis Unspecified-Forearm,0,138847,OSTEOMIELITIS NO ESPECIFICADA-ANTEBRAZO,0.7086508274078369,APPROVED,138847,
730.24,Osteomyelitis Not Specified-Mano,0,137648,OSTEOMIELITIS NO ESPECIFICADA-MANO,0.5699277520179749,APPROVED,137648,
730.25,Osteomyelitis Not Specified And Thigh-Pelvis,0,195901,OSTEOMIELITIS NO ESPECIFICADA-PELVIS Y MUSLO,0.6205055117607117,APPROVED,195901,
237.9,Other Parts And Nervous System Unspecified Parts,0,376660,OTRAS PARTES Y PARTES NO ESPECIFICADAS SISTEMA NERVIOSO,0.6204553246498108,APPROVED,376660,
730.29,Osteomyelitis Unspecified-Tracking. Multiple,0,134137,OSTEOMIELITIS NO ESPECIFICADA-LOCALIZ. MULTIPLE,0.5948391556739807,APPROVED,134137,
730.30,Periostitis Without Mention Of Osteomyelitis-Tracking. No Specs,0,441381,PERIOSTITIS SIN MENCION DE OSTEOMIELITIS-LOCALIZ. NO ESPECIF,0.6601184606552124,APPROVED,441381,
730.31,Periostitis Without Mention Of Osteomyelitis-Shoulder,0,75054,PERIOSTITIS SIN MENCION DE OSTEOMIELITIS-HOMBRO,0.7535744905471802,APPROVED,75054,
730.32,Periostitis Without Mention Of Osteomyelitis-Arm,0,439910,PERIOSTITIS SIN MENCION DE OSTEOMIELITIS-BRAZO,0.7423186898231506,APPROVED,439910,
730.33,Periostitis Without Mention Of Osteomyelitis-Forearm,0,440192,PERIOSTITIS SIN MENCION DE OSTEOMIELITIS-ANTEBRAZO,0.7843520045280457,APPROVED,440192,
730.34,Periostitis Without Mention Of Osteomyelitis-Mano,0,437649,PERIOSTITIS SIN MENCION DE OSTEOMIELITIS-MANO,0.7390455007553101,APPROVED,437649,
730.35,Periostitis Without Mention Of Osteomyelitis-Pelvis And Thigh,0,435352,PERIOSTITIS SIN MENCION DE OSTEOMIELITIS-PELVIS Y MUSLO,0.7554010152816772,APPROVED,435352,
730.36,Periostitis Without Mention Of Osteomyelitis-Leg,0,435049,PERIOSTITIS SIN MENCION DE OSTEOMIELITIS-PIERNA,0.7348685264587402,APPROVED,435049,
730.37,Periostitis Without Mention Of Osteomyelitis-Ankle And Foot,0,437080,PERIOSTITIS SIN MENCION DE OSTEOMIELITIS-TOBILLO Y PIE,0.8454098701477051,APPROVED,437080,
730.38,Periostitis Without Mention Of Osteomyelitis-Other Loca. Specs,0,441105,PERIOSTITIS SIN MENCION DE OSTEOMIELITIS-OTROS LOCA. ESPECIF,0.5999746322631836,APPROVED,441105,
730.39,Periostitis Without Mention Of Osteomyelitis-Localiz.Multiple,0,4042912,PERIOSTITIS SIN MENCION DE OSTEOMIELITIS-LOCALIZ.MULTIPLE,0.6094423532485962,APPROVED,4042912,
730.7,Osteopatia Result Of Polio,0,74739,OSTEOPATIA RESULTADO DE POLIOMIELITIS,0.5231247544288635,APPROVED,74739,
730.70,Osteopatia Result Of Polio-Tracking. Not Specified,0,74739,OSTEOPATIA RESULTADO DE POLIOMIELITIS-LOCALIZ. NO ESPECIFICA,0.3755357563495636,APPROVED,74739,
730.71,Osteopatia Result Of Polio-Shoulder,0,435902,OSTEOPATIA RESULTADO DE POLIOMIELITIS-HOMBRO,0.4863991439342499,APPROVED,435902,
730.72,Osteopatia Result Of Polio-Arm,0,432716,OSTEOPATIA RESULTADO DE POLIOMIELITIS-BRAZO,0.4083736538887024,APPROVED,432716,
730.74,Osteopatia Result Of Polio-Mano,0,435055,OSTEOPATIA RESULTADO DE POLIOMIELITIS-MANO,0.3971109986305237,APPROVED,435055,
730.75,Osteopatia Result Of Polio-Pelvis And Thigh,0,436223,OSTEOPATIA RESULTADO DE POLIOMIELITIS-PELVIS Y MUSLO,0.5053703188896179,APPROVED,436223,
730.76,Osteopatia Result Of Polio-Leg,0,438836,OSTEOPATIA RESULTADO DE POLIOMIELITIS-PIERNA,0.4145369231700897,APPROVED,438836,
730.77,Osteopatia Result Of Polio-Ankle And Foot,0,439918,OSTEOPATIA RESULTADO DE POLIOMIELITIS-TOBILLO Y PIE,0.5769622921943665,APPROVED,439918,
730.79,Osteopatia Result Of Polio-Localiz.Multiple,0,80197,OSTEOPATIA RESULTADO DE POLIOMIELITIS-LOCALIZ.MULTIPLE,0.36487022042274475,APPROVED,80197,
730.8,Other Infections In Bone Enf. Sort. Under Another Concept,0,76504,OTRAS INFECCIONES OSEA EN ENF. CLASIF. BAJO OTRO CONCEPTO,0.26212239265441895,APPROVED,76504,
730.80,Other Infecc. Bone In Enf.C.O.C-Tracking. Not Specified,0,76504,OTRAS INFECC. OSEA EN ENF.C.O.C-LOCALIZ. NO ESPECIFICADA,0.17458941042423248,AUTO_MAPPED_TO_1,76504,
730.81,Other Infecc. Bone In Enf.C.O.C-Shoulder,0,40480731,OTRAS INFECC. OSEA EN ENF.C.O.C-HOMBRO,0.3438798487186432,APPROVED,40480731,
730.82,Other Infecc. Bone In-Arm Enf.C.O.C,0,4003303,OTRAS INFECC. OSEA EN ENF.C.O.C-BRAZO,0.19711878895759583,APPROVED,4003303,
00085,Degradation Of Physic Movility,158081,,DETERIORO DE LA MOVILIDAD FISICA,0.45798054337501526,UNCHECKED,80816,
730.84,Other Infecc. Bone In Enf.C.O.C-Mano,0,40481969,OTRAS INFECC. OSEA EN ENF.C.O.C-MANO,0.18297047913074493,AUTO_MAPPED_TO_1,40481969,
730.85,Other Infecc. Bone In Enf.C.O.C-Pelvis And Thigh,0,40481970,OTRAS INFECC. OSEA EN ENF.C.O.C-PELVIS Y MUSLO,0.41269800066947937,APPROVED,40481970,
730.86,Other Infecc. Enf.C.O.C-Leg Bone In,0,40482509,OTRAS INFECC. OSEA EN ENF.C.O.C-PIERNA,0.2777499258518219,APPROVED,40482509,
730.87,Other Infecc. Bone In Enf.C.O.C-Ankle And Foot,0,40483549,OTRAS INFECC. OSEA EN ENF.C.O.C-TOBILLO Y PIE,0.4224371314048767,APPROVED,40483549,
730.88,Other Infecc. Bone In Other Enf.C.O.C-Tracking. Specified,0,4001965,OTRAS INFECC. OSEA EN ENF.C.O.C-OTRAS LOCALIZ. ESPECIFICADAS,0.19468651711940765,AUTO_MAPPED_TO_1,4001965,
730.89,Other Infecc. Bone In Multiple Enf.C.O.C-Trouble,0,76504,OTRAS INFECC. OSEA EN ENF.C.O.C-LOCALIZACION MULTIPLE,0.22556576132774353,APPROVED,76504,
237.79,Other Types Of Neurofibromatosis,0,376938,OTROS TIPOS DE NEUROFIBROMATOSIS,0.7877195477485657,APPROVED,376938,
709.9,Unspecified Illness Skin And Tissue Subcutaneous,157835,200174,ENFERMEDAD NO ESPECIFICADA DE LA PIEL Y TEJIDOS SUBCUTANEOS,0.7037984132766724,APPROVED,200174,
730.9,Bone Infection Not Specified,0,72410,INFECCION OSEA NO ESPECIFICADA,0.6984253525733948,APPROVED,72410,
729.1,Myalgia Myositis Not Specified,156934,442752,MIALGIA Y MIOSITIS NO ESPECIFICADO,0.8044964075088501,APPROVED,442752,
87.03,,155589,4145739,,0.0,UNCHECKED,0,
730.90,Bone Infection Nos-Tracking. Not Specified,0,72410,INFECCION OSEA NO ESPECIFICADA-LOCALIZ. NO ESPECIFICADA,0.45775505900382996,APPROVED,72410,
