cod_atc4,Frequency.9,codes,spanish description,english description,comment
C01EA,21.0,2712,PROSTAGLANDINAS (CARDIOTERAPIA),,
26C01,21.0,2121,FILTROS COLOSTOMIA,,
9MLLC,20.0,2162,MODULOS DE TRIGLICERIDOS DE CADENA LARGA LCT,,
J01GA,20.0,2467,ESTREPTOMICINAS (ANTIIFECCIOSOS SISTEMICOS),,
V03AB,20.0,2671,ANTIDOTOS,,
P03AX,20.0,2609,"OTROS ECTOPARASITICIDAS, INCLUIDOS ESCABICIDAS",,
9AEAG,19.0,2143,"FORMULAS EXENTAS DE ISOLEUCINA, LEUCINA Y VALINA.",,
9X021,19.0,2169,COMPLEMENTO ALIMENTICIO EMBARAZO Y LACTANCIA,,
9X105,18.0,2178,"ESPESANTES, GELIFICANTES",,
26D01,18.0,2123,PINZAS OSTOMIA,,
J04BA,17.0,2764,MEDICAMENTOS CONTRA LA LEPRA,,
48A01,17.0,2140,PARCHES TERMICOS,,
S01JA,16.0,2662,COLOREANTES (OFTALMICOS),,
9LAPS,16.0,2159,FORMULAS CON PROTEINAS DE SOJA SIN LACTOSA,,
V07ZZ,15.0,2684,SACARINA,,
9HLAA,14.0,2157,FORMULAS SIN LACTOSA,,
V06AA,14.0,2717,DIETAS DE BAJA ENERGIA,,
D05AD,13.0,2356,PSORALENOS DE USO TOPICO (ANTIPSORIASICOS),,
9X111,12.0,2761,ALIMENTOS USO MEDICO,,
B05CX,12.0,2283,OTRAS SOLUCIONES PARA IRRIGACION,,
D05AA,12.0,2355,ALQUITRANES (ANTIPSORIASICOS USO TOPICO),,
P01AX,12.0,2599,OTROS AMEBICIDAS Y ANTIPROTOZOARIOS,,
L01DC,11.0,2500,OTROS ANTIBIOTICOS CITOTOXICOS (ANTINEOPLASICOS),,
25A30,11.0,2105,BOLSAS COLOST DOBLES RES SINC FILTRO,,
A07BA,11.0,2216,PREPARADOS CON CARBÓN,,
05F01,11.0,2040,CANULA TRAQUEOT-LARING SILICONA FENESTRADA,,
M03AX,11.0,2702,OTROS RELAJANTES MUSCULARES,,
C05BB,10.0,2314,ANTIVARICOSOS ESCLEROSANTES PARA INJECCION LOCAL,,
A11CB,10.0,2725,VITAMINAS A y D ASOCIADAS,,
J07BA,10.0,2696,VACUNAS CONTRA ENCEFALITIS,,
23D00,9.0,2731,SIST.INC.ORINA OCLUSIVO HOMBRE,,
B05AA,9.0,2728,SUSTITUTOS DE SANGRE Y FRACCIONES PROTEINAS PLASMA,,
9CELE,9.0,2146,FORMULAS COMPLETAS MONOMERICAS NORMOPROTEICAS,,
J07BK,9.0,2705,VACUNAS ANTIVARICELA ZOSTER,,
B06AC,8.0,2738,FARMACOS UTILIZADOS EN EL ANGIOEDEMA HEREDITARIO,,
D08AB,8.0,2379,AGENTES CON ALUMINIO,,
P02CB,8.0,2780,DERIVADOS DE PIPERAZINA (NEMATOCIDAS),,
A06AH,8.0,2750,ANTAGONISTAS DEL RECEPTOR OPIODE PERIFERICO,,
9AEAC,7.0,2142,FORMULAS EXENTAS DE METIONINA,,
V08BA,7.0,2687,CONTRASTES RADIOLOGICOS CON SULFATO DE BARIO,,
-1,7.0,2052,[Vacio],,
26C02,7.0,2122,FILTROS COLOSTOMIA MAGNETICA,,
B05XB,6.0,2285,AMINOÁCIDOS,,
9LAPL,6.0,2158,FORMULAS CON HIDROLIZADOS DE PROTEINAS LACTEAS SIN LACTOSA,,
A02AB,6.0,2187,COMPUESTOS DE ALUMINIO (ANTIACIDOS),,
J07AH,6.0,2746,VACUNAS CONTRA MENINGOCOCO,,
23B05,5.0,2744,COLECTOR BOLSA RECOG ORINA FEMENINO,,
A05AX,5.0,2771,OTROS MEDICAMENTOS PARA LA TERAPIA BILIAR,,
J01XD,5.0,2732,ANTIBACTERIANOS IMIDAZOLICOS (ANTIINFEC.SISTEMICOS,,
A11GB,5.0,2739,VITAMINA C EN ASOCIACION,,
J02AX,5.0,2718,OTROS ANTIMICOTICOS DE USO SISTEMICO,,
9CPNI,5.0,2153,FORMULAS COMPLETAS POLIMERICAS NORMOPROTEICAS HIPOCALORICAS,,
P01BF,5.0,2701,"ARTEMISININA Y DERIVADOS, COMBINACIONES",,
B02AB,5.0,2783,INHIBIDORES DE LA PROTEINASA (ANTIHEMORRAGICOS),,
V03AA,1,2770,ERROR NOMENCLATURA,,
J01BA,1,2795,AMFENICOLES (CLORAMFENICOL),,
9X080,1,2763,PREPARADOS LACTEOS INFANTILES Y JUVENILES,,
V06DC,1,2790,CARBOHIDRATOS,,
J07BD,1,2494,VACUNAS CONTRA SARAMPION,,
D08AK,1,2786,PRODUCTOS MERCURIALES (ANTISEPT.DESINFEC. TOPICOS),,
25A05,1,2096,BOLSAS COLOST KAR FIL,,
N06AF,1,2766,INHIBIDORES NO SELECTIVOS DE LA MONOAMINOXIDASA,,
S01EX,1,2727,OTROS PREPARADOS ANTIGLAUCOMA,,
P01CA,1,2760,DERIVADOS DE NITROIMIDAZOL (ANTI-LEHISMAN/TRIPANO),,
G04AG,1,2767,OTROS ANTISEPTICOS Y ANTIINFECCIOSOS URINARIOS,,
J04AA,1,2743,DERIVADOS DEL ACIDO AMINOSALICILICO (TUBERCULOST.),,
A16AB,1,2758,ENZIMAS (APARAT. DIGESTIVO Y METABOLISMO),,
V08AA,1,2685,CONTRASTES RADIOL.NEFROTROP.HIDROSOL.ALTA OSMOLAR.,,
Y200Y,1,2688,VISADO CON 40% APORTACION SOBRE P.V.P.,,
J07CA,1,2762,VACUNAS ANTIBACTERIANAS Y ANTIVIRALES ASOCIADAS,,
B05XC,1,2706,VITAMINAS,,
V08CB,1,2800,CONTRASTES SUPERPARAMAGNETICOS (PARA RMN),,
J07AG,1,2487,VACUNAS CONTRA HAEMOPHILUS INFLUENZAE TIPO B,,
N02AD,1,2799,DERIVADOS DEL BENZOMORFANO (ANALGESICOS OPIACEOS),,
V04CD,1,2691,TEST DE FUNCION HIPOFISARIA,,
N01AX,1,2779,OTROS ANESTESICOS GENERALES,,
A08AA,1,2794,PRODUCTOS ANTIOBESIDAD DE ACCION SOBRE EL SNC,,
B05DA,1,2775,SOLUCIONES DIALISIS PERITONEAL ISOTONICAS,,
9X014,1,2792,HARINAS NO LACTEADAS,,
L01XA,1,2778,COMPUESTOS DE PLATINO (ANTINEOPLASICOS),,
C04AC,1,2747,DERIVADOS DEL ACIDO NICOTINICO (VASODIL.PERIFERIC),,
9X012,1,2703,LECHES Y FORMULAS DE CONTINUACION DEL 4º-6º MES,,
9X011,1,2168,LECHES Y FORMULAS PARA LACTANTES DESDE EL PRIMER DIA,,
M01CB,1,2757,PREPARADOS DE ORO (ANTIREUMATICOS),,
9GMCM,1,2774,FORMULA CON CONTENIDO GRASO EN FORMA DE TRIGLICERIDOS DE CADENA MEDIA,,
J07BF,1,2796,VACUNAS CONTRA POLIOMIELITIS,,
01B02,1,2791,ALGODON RAMA MEZCLA,,
9AMAA,1,2144,FORMULAS EXENTAS DE FENILALANINA Y TIROSINA,,
N01AH,1,2798,OPIOIDES ANESTESICOS,,
V03AH,1,2714,ANTIHIPOGLUCEMIANTES,,
J07BG,1,2797,VACUNAS CONTRA LA RABIA,,
C02KB,1,2742,INHIBIDORES DE LA TIROSINA HIDROXILASA,,
G02CA,1,2787,SIMPATICOMIMETICOS INHIBIDORES DEL PARTO,,
26E01,1,2773,FUNDA OSTOMIA,,
9ASPR,1,2145,FORMULAS EXENTAS DE PROTEINAS,,
9X023,1,2741,COMPLEMENTO ALIMENTICIO DEPORTISTAS,,
B05ZB,1,2785,HEMOFILTRADOS,,
V10AX,1,2704,OTROS PREPARADOS PARA DIAGNOSTICO,,
A02BD,1,2781,ASOCIACIONES PARA LA ERRADICACION DE H. PILORI,,
A03AD,1,2756,PAPAVERINA Y DERIVADOS,,
J04AD,1,2788,DERIVADOS DE LA TIOCARBAMIDA (TUBERCULOSTATICOS),,
P01CC,1,2699,DERIVADOS DE NITROFURANO (ANTI-LEHISM./TRIPANOSOM),,
B05DB,1,2784,SOLUCIONES DIALISIS PERITONEAL HIPERTONICAS,,
B05BC,1,2713,SOLUCIONES PARA DIURESIS OSMOTICA,,
J07BH,1,2710,VACUNAS CONTRA ROTAVIRUS (DIARREA),,
L01DB,1,2726,ANTRACICLINAS Y SUSTANCIAS RELACIONADAS(ANTINEOPL),,
V03AN,1,2694,GASES MEDICINALES,,
C10AD,1,2777,ACIDO NICOTINICO Y DERIVADOS (HIPOLIPEMIANTES),,
Y100Y,1,2801,VISADO CON 75 PTAS APORTACION FIJA,,
J07AN,1,2740,VACUNAS CONTRA TUBERCULOSIS,,
V08AB,1,2686,CONTRASTES RADIOL.NEFROTROP.HIDROSOL.BAJA OSMOLAR.,,
A08AX,1,2782,OTROS PRODUCTOS ANTIOBESIDAD,,
V09GA,1,2708,COMPUESTOS CON TECNECIO-TC99M,,
9X033,1,2793,EDULCORANTES,,
J07AX,1,2722,OTRAS VACUNAS BACTERIANAS,,
V04CX,1,2690,OTROS AGENTES DE DIAGNÓSTICO,,
