cod_presfarma,Frequency.10,codes,spanish description,english description,comment
4392,35.0,2488,CLINDAMICINA 300 MG EN 2 ML / 1 AMPOLLAS DE 2 ML,,
14308,35.0,5149,TIAMINA + CIANOCOBALAMINA + PIRIDOXINA  / 30 COMPRIMIDOS ( NO FINANCIABLE ),,
18180,35.0,4922,CHAMPU / 1 FRASCO DE 125 ML (NO FINANCIABLE),,
18168,35.0,1609,ACIDO SALICILICO + ACIDO LACTICO / 1 UNGUENTOS DE 10 G (NO FINANCIABLE),,
15880,35.0,5959,GESTODENO + ETINILESTRADIOL (75/20)MCG  / 21 COMPRIMIDOS RECUBIERTOS ( NO FINANCIABLE),,
15850,35.0,5769,BOLSAS UROST SIST DOBLE PLAC C-ESP 70 MM 675 ML / 30 BOLSAS UROSTOMIA +7  PLACAS + 1  BOLSAS DRENAJE,,
14591,35.0,7132,"COMPLETA POLIMERICA NORMOPROTEICA NORMOCALORICA  / 50 SOBRES DE 53,5 G",,
3305,35.0,2442,QUINAGOLIDA (25/50) MCG / (3/3) DIAS 6 COMPRIMIDOS,,
13638,35.0,2599,MIDODRINA 5 MG / 50 COMPRIMIDOS (NO FINANCIABLE),,
7173,35.0,5731,"LODOXAMIDA 0,1% (1 MG EN 1 ML) / 1 COLIRIO DE 5 ML (NO FINANCIABLE)",,
18587,34.0,8684,HIPOBAC EUROFAR INICIO 2 FRASCOS VIA NASO-FARINGEA,,
258,34.0,5226,BRAGUERO INGUINAL BILATERAL 90 CM / 1 BRAGUERO,,
3742,34.0,9442,DOXICICLINA 200 MG / 30 CAPSULAS,,
11203,34.0,4966,SALICILICO ACIDO 500 MG EN 10 G / 1 POMADA DE 10 G (NO FINANCIABLE),,
16095,34.0,4604,BOLSAS SISTEMA DOBLE PLACA C-ESP 0-38 MM 630 ML / 30 BOLSAS COLOSTOMIA + 7 PLACAS,,
24479,34.0,5589,UREA + KETOCONAZOL (300 / 20) MG EN 1 G / 1 POMADA,,
3860,34.0,1728,AMOXICILINA 1000 MG / 12 SOBRES,,
12609,34.0,4688,"TRAMAZOLINA 1,18 MG EN 1 ML / 1 SOLUCION INHALACION DE 10 ML (NO FINANCIABLE)",,
443,34.0,3306,BOLSAS RESINA SINTETICA MICROPORO Y FILTRO 50 MM 273 ML / 30 BOLSAS COLOSTOMIA,,
23295,34.0,9787,AZITROMICINA 500 MG / 1 COMPRIMIDOS RECUBIERTOS CON PELICULA,,
11446,34.0,6430,"AMILMETACRESOL + ASCORBICO + ASCORBICO SAL + DECLOROBENCILICO (0,6/33,56/74,73/1,2)MG / 24 PASTILLAS (NO FINANCIABLE)",,
24744,34.0,3265,"ALOGLIPTINA + METFORMINA 12,5/1000 MG / 56 COMPRIMIDOS RECUBIERTOS CON PELICULA",,
16383,34.0,2749,VIOLETA DE GENCIANA 2% /  SOLUCION (NO FINANCIABLE),,
24933,34.0,5747,LIDOCAINA 10 MG EN 1 ML / 1 SOLUCION,,
11888,34.0,8382,EPOETINA ALFA 2000 UI  EN 1 ML / 6 JERINGA DE 1 ML,,
9046,34.0,1792,APOSITOS B OSTOM ARO RES SINT MIC 32 MM 45 MM / 5 APOSITOS B OSTOMIA,,
16900,34.0,8329,CUELLO PROTECCION TERMICA / 1 COLLARIN (NO FINANCIABLE),,
15576,34.0,3075,ABSORBENTE INC ORINA SUP-NOC ELAST ANAT TALLA PEQUEÑA / 80 ABSORBENTE,,
18002,34.0,9171,APOSITO DE ALGINATO 5 X 5 / 10 APOSITOS,,
10901,34.0,2837,SILDENAFILO 50 MG / 12 COMPRIMIDOS RECUBIERTOS,,
24041,34.0,4586,MODULOS PROTEINA ENTERA / 6 BOTE DE 330 G,,
13602,34.0,2987,DEXAMETASONA CAPSULAS DE 4 MG,,
17290,33.0,7384,UREA 10% (10 G EN 100 ML) / 1 LOCION DE 400 ML (NO FINANCIABLE),,
16055,33.0,5144,BOLSAS RESINA SINTETICA MICROPORO Y FILTRO 30 MM 700 ML / 30 BOLSAS COLOSTOMIA + 30 PLACAS,,
1141,33.0,4176,"FÓRMULAS ESPECIALES EXENTAS DE FENILALANINA (AA+HC O LIPIDOS, O AMBOS) NO MONODOSIS NIÑOS Y ADULTOS  / 1 BOTE DE 500 G (CUCHARA 35,5G)",,
3928,33.0,2885,BENCILPENICILINA 600 MILES UI EN 5 ML / 1 VIAL DE 5 ML,,
24751,33.0,3057,ALOGLIPTINA + PIOGLITAZONA 25/30 MG / 28 COMPRIMIDOS RECUBIERTOS CON PELICULA,,
10124,33.0,7497,POSACONAZOL 200 MG EN 5 ML / 1 SUSPENSION DE 105 ML,,
11421,33.0,8020,DEXTROMETORFAN 15 MG EN 5 ML / 1 JARABE DE 150 ML (NO FINANCIABLE),,
2822,33.0,3485,DEXTRANO DIETILAMINOETIL 500 MG / 50 CAPSULAS (NO FINANCIABLE),,
23662,33.0,9106,JERINGA INSULINA CON AGUJA (13 X 0.36) MM 0.5ML (50 U.I.) / 100 JERINGA (DISPENSACIÓN EN CENTROS SANITARIOS),,
24988,33.0,3837,INSULINA ASPARTA 100 U EN 1 ML / 5 CARTUCHO DE 3 ML,,
16470,33.0,2276,FOSFOGLICOPEPTICAL 500 MG / 45 SOBRES (NO FINANCIABLE),,
16486,33.0,6379,HIDROCORTISONA 5 MG / CAPSULAS,,
23707,33.0,5163,ALITRETINOINA 10 MG / 30 CAPSULAS BLANDAS,,
23790,33.0,8393,AXITINIB 5 MG / 56 COMPRIMIDOS RECUBIERTOS CON PELICULA,,
11764,33.0,5364,COMPLETA POLIMERICA HIPERPROTEICA HIPERCALORICA  / 8 BOTELLAS DE 1000 ML,,
16577,33.0,4642,"FLUOROURACILO 8,5%/ CREMA O/W",,
10572,33.0,8427,BELTAVAC POLIMERIZADO CONTINUACION (1 VIAL),,
4167,33.0,5097,CEFTRIAXONA 250 MG EN 5 ML / 1 VIAL DE 5 ML (IV),,
22848,33.0,7983,NICOTINAMIDA* 300 MG  / 60 CAPSULAS,,
15712,33.0,3278,BOLSAS ILEOST SIST DOBLE PLAC C-ESP 50 MM 625 ML / 30 BOLSA ILEOSTOMIA + 10 PLACAS + PINZA,,
3152,33.0,5075,DIFLUCORTOLONA 0.3% (3 MG EN 1 G) / UNGÜENTO DE 30 G (NO FINANCIABLE),,
8076,33.0,2928,"BENZALCONIO + ALUMINIO-POTASIO SULFATO (0,6/8)G EN 100 ML / 1 SOLUCION USO EXTERNO DE 500 ML (NO FINANCIABLE)",,
3318,33.0,8821,LEVONORGESTREL + ESTRADIOL (250/50)MG / 21 GRAGEAS (NO FINANCIABLE),,
8212,33.0,8357,"ANAKINRA 100 MG EN 0,67 ML / 7 JERINGA PRECARGADA DE 0,67 ML",,
18334,33.0,5669,ACETATO DE CALCIO 950 MG / 100 COMPRIMIDOS RECUBIERTOS CON PELICULA,,
18335,33.0,3091,ACETATO DE CALCIO 950 MG / 200 COMPRIMIDOS RECUBIERTOS CON PELICULA,,
16020,32.0,4763,BOLSAS RESINA SINTETICA MICROPORO Y FILTRO 30 MM 440 ML / 30 BOLSAS COLOSTOMIA,,
11354,32.0,9266,"OXIMETAZOLINA + MENTOL (0,5/0,25)MG EN 1 ML / 1 SOLUCION NASAL 15 ML (NO FINANCIABLE)",,
6124,32.0,3088,TIAGABINA 10 MG / 100 COMPRIMIDOS,,
23380,32.0,3958,EMPAPADOR DE CELULOSA (60 X 90) CM / 20 EMPAPADOR (NO FINANCIABLE),,
24815,32.0,3273,L-METIONINA + FITINA / 20 CAPSULAS (NO FINANCIABLE),,
16466,32.0,3882,CIMETIDINA 50 MG /  CAPSULAS (NO FINANCIABLE),,
17774,32.0,5420,APOSITO MALLA CON SILICONA 10 X 18 / 3 APOSITOS,,
17750,32.0,7151,"APOSITO DE HIDROFIBRA DE HIDROCOLOIDE CON PLATA 15 X 14,5 / 3 APOSITOS",,
6526,32.0,9504,MOCLOBEMIDA 150 MG / 100 COMPRIMIDOS,,
16548,32.0,4959,ACCES SIST IRRIG COLOST  / 30 ACCES SIST IRRIG COLOST,,
15373,32.0,6967,PARCHES OCULARES PEQUEÑOS 6.4 X 5.2 / 20 PARCHES OCULARES,,
15332,32.0,8222,BENZALCONIO CLORURO + BENZOATO + CISTEINA + GLICINA + TREONINA  / 20 APOSITOS (NO FINANCIABLE),,
14140,32.0,3836,"SOLUCION ELECTROLITICA ISOTÓNICA / 4 SOBRES DE 5,6 G  (NO FINANCIABLE)",,
10892,32.0,3655,ACETILSALICILICO ACIDO + ACIDO ASCORBICO (400/240) MG / 20 COMPRIMIDOS,,
15708,32.0,2164,BOLSAS ILEOST SIST DOBLE PLAC C-ESP 50 MM 325 ML / 30 BOLSA ILEOSTOMIA +10  PLACAS + PINZA,,
14361,32.0,2992,PASTA DENTIFRICA  DE 125 ML (NO FINANCIABLE),,
5809,32.0,7150,METADONA 10 MG EN 1 ML / 12 AMPOLLAS DE 1 ML,,
5836,32.0,7894,TRAMADOL 200 MG / 7 COMPRIMIDOS LIBERACION MODIFICADA 24 HORAS (NO FINANCIABLE),,
18208,32.0,9708,DEPIGOID INICIO (1 VIAL 2) PAUTA RUSH,,
15996,32.0,3015,BOLSAS RESINA SINTETICA  FILTRO 40 MM / 30 CUBRESTOMA,,
2435,31.0,5578,HIDROCORTISONA 10 MG EN 1 G / 1 POMADA RECTAL DE 60 G (NO FINANCIABLE),,
17358,31.0,9686,SODIO CLORURO 0.9 % (0.9 G/100 ML) / 1 BOLSAS PE/PP PARA PERFUSION DE 500 ML,,
24543,31.0,7959,REGORAFENIB 40 MG / 84 COMPRIMIDOS RECUBIERTOS CON PELICULA,,
11206,31.0,8650,"CARMELOSA 1% (4MG/0,4 ML) 30 ENVASE MONODOSIS  DE 0,4 ML (NO FINANCIABLE)",,
11219,31.0,6927,"CARBOMERO 0,3% ( 3 MG / 1 G ) /  GEL OFTALMICO DE 10 G (NO FINANCIABLE)",,
18645,31.0,7917,ORLISTAT 60 MG / 120 CAPSULAS (NO FINANCIABLE),,
18627,31.0,9095,APOSITO DE ESPUMA POLIURETANO TUBULAR 10 X 10 / 10 APOSITOS,,
1240,31.0,6720,"TINZAPARINA 18000 UI EN 0,9 ML / 2 JERINGA PRECARGADA DE 0,9 ML",,
433,31.0,8057,BOLSAS RESINA SINTETICA MICROPORO Y FILTRO 20-70 MM 420 ML / 30 BOLSAS COLOSTOMIA,,
12576,31.0,6553,GESTODENO + ETINILESTRADIOL (60/15)MCG / 28 COMPRIMIDOS  RECUBIERTOS (NO FINANCIABLE),,
11455,31.0,6101,CLORFENAMINA + DEXTROMETORFANO + EFEDRINA 2/10/10 MG EN 5 ML / 1 JARABE DE 200 ML (NO FINANCIABLE),,
17551,31.0,7454,BELIMUMAB 400 MG / 1 CONCENTRADO PARA SOLUCION PARA PERFUSION DE 20 ML,,
11536,31.0,8364,DARBEPOETIN ALFA 130 MCG / 4 JERINGA PRECARGADA,,
11606,31.0,7184,ATOMOXETINA 25 MG / 7 CAPSULAS,,
10324,31.0,1741,SONDA VESICAL BAJA FRICCIÓN HOMBRE NELATON CON BOLSA DE RECOGIDA DE ORINA 14 CH / 30 SONDA+BOLSA,,
22265,31.0,7715,LACTOFERRINA BOVINA LIOFILIZADA 100 MG / 30 CAPSULAS (NO FINANCIABLE),,
17785,31.0,7097,APOSITO BASE CON BORDE 15 X 10 / 5 APOSITOS,,
11729,31.0,6249,ESPECIALES (DM) NORMOPROTEICAS/ 8 PACK DE 500 ML,,
10582,31.0,8247,"STALORAL 300 INICIO (1,2,2) PAUTA CONVENCIONAL",,
16899,31.0,2646,"SODIO CLORURO 0,9% 30 SOLUCION EN ENVASE MONODOSIS (NO INYECTABLE) DE 5 ML",,
16949,31.0,5638,ATOMOXETINA 100 MG / 28 CAPSULAS DURAS,,
9292,31.0,9545,TRAMADOL 100 MG / 20 CAPSULAS LIBERACION MODIFICADA 24 HORAS,,
10960,31.0,7597,CAFEINA 50 MG / 20 COMPRIMIDOS (NO FINANCIABLE),,
15761,31.0,2235,BOLSAS ILEOST SIST DOBLE PLAC C-ESP 17-30 MM 390 ML / 30 BOLSA ILEOSTOMIA + 10  PLACAS + PINZA,,
4881,31.0,9468,BUSULFANO 2 MG / 100 COMPRIMIDOS,,
18462,31.0,7275,"ALERGOL DEPOT INICIO (2,3) PAUTA CLUSTER",,
12321,31.0,4228,DIMENHIDRINATO 20 MG EN 5 ML / 1 FRASCO DE 60 ML (NO FINANCIABLE),,
4913,31.0,3847,TEGAFUR 400 MG / 20 CAPSULAS,,
18578,30.0,8134,"APOSITO MALLA CON SILICONA 24 X 27,5 / 5 APOSITOS (DISPENSACIÓN EN CENTROS SANITARIOS)",,
277,30.0,2736,IRRIGADOR COMPLETO 2000 ML / 1 IRRIGADOR,,
9976,30.0,8733,CEFTRIAXONA 2000 MG EN 50 ML / 1 VIAL DE 50 ML,,
3849,30.0,3693,AMOXICILINA 125 MG EN 5 ML / 1 FRASCO SUSP ORAL DE 120 ML,,
3842,30.0,5395,AMOXICILINA 1000 MG EN 5 ML / 1 VIAL DE 5 ML,,
8803,30.0,1881,MICOFENOLATO MOFETIL 1000 MG EN 5 ML / 1 SUSPENSION ORAL DE 175 ML,,
11434,30.0,7823,SODIO CLORURO 0.9 % (9 MG/1 ML) / 1 SOLUCION GOTAS DE 30 ML (NO FINANCIABLE),,
1422,30.0,7442,"EPOETINA ALFA 8000 UI EN 0,8 ML / 6 JERINGA DE 0,8 ML",,
24879,30.0,3914,"DOXILAMINA 12,5 MG / 14 COMPRIMIDOS (NO FINANCIABLE)",,
8999,30.0,7970,"PEGINTERFERON ALFA 2B 80 MCG EN 0,5 ML / 1 VIAL DE 0,5 ML",,
17758,30.0,8577,APOSITO DE HIDROGEL 20% NACL  15 / 5 APOSITOS (DISPENSACIÓN EN CENTROS SANITARIOS),,
23732,30.0,7851,MASCARILLA PARA CAMARA INHALACION ADULTOS / 1 MASCARILLA (NO FINANCIABLE),,
10456,30.0,8920,PANGRAMIN DEPOT MANTENIMIENTO (1 VIAL) MEZCLAS ABIERTAS,,
22389,30.0,5355,APOSITOS B OSTOM ARO RES SINT MIC 13-32 MM 45 MM / 5 APOSITOS B OSTOMIA,,
10548,30.0,7707,ALERVACCINE DEPOT POLIMERIZADO CONTINUACION (1 VIAL) (ALUMINIO),,
10639,30.0,1717,SONDA VESICAL BAJA FRICCION NELATÓN HOMBRE 10 CH / 25 SONDA,,
11919,30.0,7616,"MISOPROSTOL 0,2 MG / 4 COMPRIMIDOS VAGINALES",,
10708,30.0,5699,APOSITOS B OSTOM ARO RES SINT MIC 32 MM 55 MM / 5 APOSITOS B OSTOMIA,,
16830,30.0,8508,GLUCOMANANO 500 MG / 156 CAPSULAS (NO FINANCIABLE),,
5684,30.0,2015,PRILOCAINA + LIDOCAINA (25/25)MG / G / 1 CREMA DE 5 G CON APOSITOS,,
4393,30.0,3233,CLINDAMICINA 600 MG EN 4 ML / 1 AMPOLLAS DE 4 ML,,
15672,30.0,3062,BOLSAS ILEOST RESINA SINTETICA 10-38 MM <200 ML / 30 BOLSA ILEOSTOMIA,,
15836,30.0,3957,BOLSAS ILEOST SIST DOBLE PLACA ACOPLAM ADH 15-23 MM 600 ML / 30 BOLSA ILEOSTOMIA + 10 PLACAS + PINZA,,
15782,30.0,3367,BOLSAS UROST SIST DOBLE PLAC C-ESP 15-45 MM 400 ML / 30 BOLSAS UROSTOMIA + 7 PLACAS,,
10942,30.0,8728,IBUPROFENO 200 MG / 20 COMPRIMIDOS RECUBIERTOS (NO FINANCIABLE),,
15882,30.0,8133,SONDA VESICAL BAJA FRICCION NELATÓN MUJER 14 CH / 30 SONDA (NO FINANCIABLE),,
4631,30.0,5329,ISONIAZIDA + PIRIDOXINA (50/15)MG / 100 COMPRIMIDOS,,
9599,30.0,5142,MITOTANO 500 MG / 100 COMPRIMIDOS,,
17099,30.0,4780,SODIO CLORURO 0.9 % (0.9 G/100 ML) / 1 FRASCO PARA PERFUSION  DE 50 ML,,
18461,30.0,8959,"ALERGOL DEPOT INICIO (1,2,3)",,
11060,29.0,8411,CLORHEXIDINA 1 % (10 MG/1 ML) / 1 SOLUCION DE 30 ML (NO FINANCIABLE),,
268,29.0,1960,SUSPENSORIO TALLA 5 / 1 SUSPENSORIO,,
11011,29.0,5898,VALERIANA 45 MG / 20 GRAGEAS (NO FINANCIABLE),,
16052,29.0,1638,BOLSAS RESINA SINTETICA MICROPORO Y FILTRO 30 MM 470 ML / 30 BOLSAS COLOSTOMIA + 30 PLACAS,,
17393,29.0,8414,EMPAPADOR DE CELULOSA (40 X 60) CM / 240 EMPAPADOR (SUMINISTRO SUPRO ANEXO II),,
16032,29.0,2192,BOLSAS RESINA SINTETICA MICROPORO Y FILTRO 40 MM 350 ML / 30 BOLSAS COLOSTOMIA,,
78,29.0,4696,VENDA DE GASA HIDROFILA CAMBRIC 5 X 10 / 1 VENDA,,
18653,29.0,8258,APOSITO DE COLAGENO CON CELULOSA OXIDADA REGENERADA Y PLATA 123CM2 / 10 APOSITOS(DISPENSACION CENTROS SANITARIOS),,
2544,29.0,9408,OXPRENOLOL + CLORTALIDONA (160/20) MG / 28 GRAGEAS,,
477,29.0,1777,BOLSAS SISTEMA DOBLE PLACA C-ESP 0-35 MM 630 ML / 30 BOLSAS COLOSTOMIA + 7 PLACAS,,
11252,29.0,8481,"FENILEFRINA 0,12% (1,2 MG/ 1 ML) / 1 COLIRIO DE 15 ML (NO FINANCIABLE)",,
16128,29.0,5152,BOLSAS RESINA SINTETICA MICROPORO Y FILTRO 50 MM 340 ML / 30 BOLSAS COLOSTOMIA,,
1326,29.0,7238,GELATINA ESPONJA 1 UD / 10 ESPONJA,,
17722,29.0,2759,"APOSITO DE HIDROCOLOIDE EXTRAFINO 7,5 X 7,5 / 3 APOSITOS",,
6569,29.0,9098,PIRACETAM 800 MG / 30 SOBRES (NO FINANCIABLE),,
16692,29.0,1594,HIDRALAZINA CLORHIDRATO 10 MG / 1 CAPSULAS,,
10611,29.0,3841,BOLSAS COLOST SIST DOBLE PLACA ACOPLAMIENTO ADHESIVO 15-23 MM 250 ML / 30 BOLSAS COLOSTOMIA + 7 PLACAS,,
4194,29.0,7261,CEFIXIMA 200 MG / 6 CAPSULAS,,
10709,29.0,5271,APOSITOS B OSTOM ARO RES SINT MIC 13-51 MM 70 MM / 5 APOSITOS B OSTOMIA,,
15552,29.0,6108,ABSORBENTE INC ORINA NOC ELAST ANAT TALLA GRANDE / 20 ABSORBENTE,,
5985,29.0,1705,PARACETAMOL 150 MG / 6 SUPOSITORIOS,,
7001,29.0,7144,"MEQUITAZINA 2,5 MG EN 5 ML / 1 FRASCO SOL ORAL DE 120 ML",,
24264,29.0,3900,GEL PIERNAS CANSADAS / 1 GEL DE 250 ML (NO FINANCIABLE),,
310,28.0,7738,ABSORBENTE INC ORINA DIA RECT  / 20 ABSORBENTE,,
11168,28.0,5940,MELISSA OFFICINALIS + VALERIANA (80/160) MG / 50 GRAGEAS (NO FINANCIABLE),,
23113,28.0,2187,SILDENAFILO 50 MG / 8 COMPRIMIDOS MASTICABLES,,
18633,28.0,1800,SUPLEMENTOS ALIMENTICIOS INFANTIL / 30 CAPSULAS,,
24660,28.0,6503,TACROLIMUS 2 MG / 30 CAPSULAS DURAS,,
12628,28.0,4832,CREMA HIDRATANTE CORPORAL / 1 FRASCO DE 50 ML (NO FINANCIABLE),,
24748,28.0,2933,ALOGLIPTINA 25 MG / 28 COMPRIMIDOS RECUBIERTOS CON PELICULA,,
24867,28.0,3727,MINOXIDIL 5 % (50MG/1ML) / 2 SOLUCIONES DE 120 ML (NO FINANCIABLE),,
6451,28.0,6325,GLUTAMATO MAGNESICO 150 MG / 30 GRAGEAS,,
12981,28.0,8779,NICOTINA 2 MG / 36 COMPRIMIDOS PARA CHUPAR (NO FINANCIABLE),,
23722,28.0,4979,COMPLETA POLIMERICA HIPERPROTEICA HIPERCALORICA CON FIBRA / 12 CHEERPACK DE 500 ML,,
23758,28.0,7545,APOSITO DE ESPUMA POLIURETANO 10 X 10 / 5 APOSITOS (DISPENSACION EN CENTROS SANITARIOS),,
5248,28.0,5342,PIROXICAM 20 MG EN 1 ML / 6 AMPOLLAS DE 1 ML,,
17903,28.0,7313,"DIATER ALT A 1 INICIO T1 (1,2,3,4,4)",,
14191,28.0,8056,SONDA VESICAL BAJA FRICCION NELATÓN MUJER 10 CH / 30 SONDA,,
16909,28.0,8117,HIALURONICO ACIDO 20 MG EN 1 ML / 1 JERINGA PRECARGADA DE 2 ML,,
22853,28.0,8045,DEPIGOID DUO INICIO (PAUTA CONVENCIONAL)  / 1 VIAL,,
14360,28.0,4100,"CETILPIRIDINIO CLORURO 0,05% / 1 SOLUCION PARA ENJUAGUE BUCAL DE 500 ML (NO FINANCIABLE)",,
10988,28.0,9198,NORELGESTROMINA + ETINILESTRADIOL (6MG/750MCG) / 18 PARCHE TRANSDERMICO (NO FINANCIABLE),,
15827,28.0,6467,BOLSAS ILEOST RESINA SINTETICA MICROPORO FILTRO 35 MM 390 ML / 30 BOLSAS ILEOSTOMIA,,
22906,28.0,4664,PANCREATINA [LIPASA+PROTEASA+AMILASA (5000/200/3600) UPH EUR]/ 1 FRASCO GRANULADO GASTRORRESISTENTE DE 20 G,,
8099,28.0,5931,NATEGLINIDA  60 MG / 84 COMPRIMIDOS,,
3316,28.0,8014,LEVONORGESTREL +  ETINILESTRADIOL (250/50) MCG/ 63 GRAGEAS (NO FINANCIABLE),,
15967,28.0,1599,BOLSAS KARAYA ADHESIVO MICROPORO Y FILTRO 30 MM 360 ML / 30 BOLSAS COLOSTOMIA,,
105,28.0,4385,VENDA ELASTICA ADHESIVA 10 X 10 / 1 VENDA,,
149,28.0,4748,SONDA RECTAL 30 CH / 1 SONDA,,
1030,27.0,7161,ALFACALCIDOL 2 MCG EN 1 ML / 1 GOTAS DE 10 ML,,
18558,27.0,7794,APOSITO DE ESPUMA POLIURETANO 20 X 20CM  / 5 APOSITOS  (DISPENSACIÓN EN CENTROS SANITARIOS),,
24414,27.0,4838,"UREA + BETAMETASONA DIPROPIONATO (5/0,5)% / 1 EMULSION",,
11057,27.0,6032,CLOROFILA 20 MG / 50 GRAGEAS (NO FINANCIABLE),,
18681,27.0,7634,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE CON SULFADIAZINA ARGENTICA 15 X 20 / 5 APOSITOS (DISPENSACION EN CENTROS SANITARIOS),,
12530,27.0,2321,IBUPROFENO 200 MG / 20 SOBRES (NO FINANCIABLE),,
11217,27.0,7353,"CARMELOSA  0,5% (2 MG/0,4 ML) 10  ENVASE MONODOSIS DE 0,4 ML (NO FINANCIABLE)",,
315,27.0,2998,ABSORBENTE INC ORINA DIA ANAT  / 40 ABSORBENTE,,
318,27.0,5628,ABSORBENTE INC ORINA NOC RECT  / 80 ABSORBENTE,,
11137,27.0,2160,SODIO BICARBONATO 2081 MG / 20 COMPRIMIDOS EFERVESCENTES (NO FINANCIABLE),,
16297,27.0,4569,APOSITOS B OSTOM ARO RES SINT 19-47 MM 57 MM / 5 APOSITOS B OSTOMIA,,
11468,27.0,2032,FORMOTEROL 6 MCG EN 1 DOSIS / 1 INHALADOR NOVOLIZER DE 60 DOSIS,,
24753,27.0,4644,"ALOGLIPTINA + PIOGLITAZONA 12,5/30 MG / 28 COMPRIMIDOS RECUBIERTOS CON PELICULA",,
588,27.0,6765,SOPORTE CINTURON OSTOMIA / 1 SOPORTE CINTURON OSTOMIA,,
24674,27.0,4717,ERITROMICINA 2% / 1 SOLUCION HIDROALCOHOLICA,,
24801,27.0,4139,LIDOCAINA + TRIAMCINOLONA + KETOCONAZOL 1 UD EN 1 G / 1 GEL  (NO FINANCIABLE),,
24799,27.0,5370,"TRIAMCINOLONA ACETONIDO 0,1 MG EN 1 G / 1 EMULSION",,
23668,27.0,4564,LACTOBACILLUS  1 UD / 25 CAPSULAS( NO FINANCIABLE ),,
10335,27.0,2130,SONDA VESICAL BAJA FRICCIÓN MUJER CON BOLSA DE RECOGIDA DE ORINA 12 CH / 30 SONDA+BOLSA,,
23629,27.0,6696,"POLIETILENGLICOL 4000 84,89 G/ 100 G / 16 SOBRES (NO FINANCIABLE)",,
17936,27.0,5222,FENTANILO 200 MCG /SOLUCION PARA PULVERIZACION NASAL 6 ENV UNIDOSIS,,
22622,27.0,8554,SONDA VESICAL BAJA FRICCION NELATÓN MUJER 14 CH / 1 SONDA,,
4134,27.0,4651,CEFADROXILO 500 MG / 12 CAPSULAS,,
15550,27.0,9217,ABSORBENTE INC ORINA NOC ELAST ANAT TALLA MEDIANA / 20 ABSORBENTE,,
14314,27.0,9228,UREA* 1 UD EN 1 ML / 1 LOCION DE 250 ML (NO FINANCIABLE),,
10999,27.0,7109,SODIO BICARBONATO + HIDROXIDO ALUMINIO + MAGNESIO CARBONATO 10 G / 5000 MG / 53 G EN 1 G / 1 FRASCO DE 200 G (NO FINANCIABLE),,
15826,27.0,1784,BOLSAS ILEOST RESINA SINTETICA MICROPORO FILTRO 30 MM 390 ML / 30 BOLSAS ILEOSTOMIA,,
15784,27.0,7066,BOLSAS UROST SIST DOBLE PLAC C-ESP 10-45 MM 300 ML / 30 BOLSAS UROSTOMIA + 7 PLACAS + 1 BOLSAS DRENAJE,,
18179,27.0,7368,HIALURONICO ACIDO 30GR / 1 GEL,,
15992,27.0,3054,BOLSAS RESINA SINTETICA  FILTRO 35 MM 60 ML / 30 BOLSAS COLOSTOMIA,,
24036,27.0,2934,METILTIONINIO + TETRIZOLINA (15 MCG/ 1 MG) / 1 COLIRIO EN SOLUCION DE 5 ML (NO FINANCIABLE),,
3541,27.0,8292,SOMATROPINA 0.4 MG EN 1 ML / 7 JERINGA PRECARGADA DE 1 ML,,
261,26.0,5314,BRAGUERO INGUINAL BILATERAL 105 CM / 1 BRAGUERO,,
18536,26.0,8496,"APOSITO DE ESPUMA POLIURETANO CON BORDE 22,5X22,5 CM  / 10 APOSITOS",,
11086,26.0,1807,CASCARA SAGRADA + ALOE  (150/60) MG / 30 PILDORAS (NO FINANCIABLE),,
16072,26.0,5417,BOLSAS RESINA SINTETICA MICROPORO Y FILTRO 50 MM 475 ML / 30 BOLSAS COLOSTOMIA + 30 PLACAS,,
16070,26.0,1723,BOLSAS RESINA SINTETICA MICROPORO Y FILTRO 45 MM 550 ML / 30 BOLSAS COLOSTOMIA + 30 PLACAS,,
11226,26.0,5027,NAFAZOLINA 6 MG EN 1 ML / 1 COLIRIO DE 10 ML (NO FINANCIABLE),,
12542,26.0,6778,MODULOS PROTEINA ENTERA  / 60 SOBRES DE 20 G,,
11346,26.0,8665,PARACETAMOL + PSEUDOEFEDRINA + ACIDO ASCORBICO (500/30/250) MG  / 12 SOBRES (NO FINANCIABLE),,
11275,26.0,7465,BREA HULLA 0.6% (6 MG/1 ML) / 1 LOCION DE 300 ML (NO FINANCIABLE),,
11470,26.0,6724,FORMOTEROL 6 MCG EN 1 DOSIS / 1 INHALADOR NOVOLIZER DE 60 DOSIS,,
692,26.0,2245,FAMOTIDINA 40 MG / 14 COMPRIMIDOS,,
17690,26.0,3244,"APOSITO DE ESPUMA POLIURETANO EXTRAFINO CON SILICONA Y BORDE 7,5 X 8,5 / 3 APOSITOS",,
16312,26.0,8647,PARACETAMOL 1000 MG / 10 SOBRES EFERVESCENTES (NO FINANCIABLE),,
16309,26.0,8291,CORIFOLITROPINA ALFA 150 MCG EN 1 JERINGAS PRECARGADAS,,
2905,26.0,2353,COMPLETA POLIMERICA NORMOPROTEICA NORMOCALORICA  / 24 BOTE DE 400 G,,
16482,26.0,2427,SPRAY BUCAL / 1 SPRAY DE 30 ML (NO FINANCIABLE),,
17775,26.0,5915,"APOSITO MALLA CON SILICONA 7,5 X 10 / 3 APOSITOS",,
